Frame;Time;Pendulums_X;Pendulum_Y;Pendulum_Z;Top_X;Top_Y;Top_Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1335;11.125000;-0.238769;0.435722;0.167911;-0.001381;1.021231;0.024911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1336;11.133333;-0.239960;0.438412;0.176755;-0.001346;1.021310;0.024858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1337;11.141667;-0.240853;0.441142;0.185388;-0.001350;1.021305;0.024916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1338;11.150000;-0.241699;0.443844;0.193813;-0.001349;1.021312;0.024857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1339;11.158333;-0.242267;0.446543;0.202037;-0.001348;1.021319;0.024865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1340;11.166667;-0.242377;0.449138;0.209960;-0.001385;1.021261;0.024851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1341;11.175000;-0.242281;0.451700;0.217793;-0.001343;1.021329;0.024867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1342;11.183333;-0.242161;0.454405;0.225414;-0.001335;1.021325;0.024864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1343;11.191667;-0.241404;0.456793;0.232748;-0.001475;1.021255;0.024835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1344;11.200000;-0.240692;0.459157;0.239894;-0.001323;1.021336;0.024858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1345;11.208333;-0.239667;0.461502;0.246683;-0.001326;1.021335;0.024860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1346;11.216667;-0.238343;0.463668;0.253488;-0.001324;1.021338;0.024861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1347;11.225000;-0.236819;0.465753;0.259744;-0.001374;1.021369;0.024878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1348;11.233333;-0.234849;0.467488;0.265998;-0.001321;1.021336;0.024861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1349;11.241667;-0.233019;0.469389;0.271866;-0.001313;1.021348;0.024860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1350;11.250000;-0.230780;0.471127;0.277527;-0.001308;1.021352;0.024863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1351;11.258333;-0.228253;0.472637;0.282899;-0.001311;1.021354;0.024865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1352;11.266667;-0.225611;0.474030;0.287961;-0.001351;1.021400;0.024880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1353;11.275000;-0.222739;0.475359;0.292865;-0.001349;1.021395;0.024878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1354;11.283333;-0.219547;0.476240;0.297389;-0.001303;1.021347;0.024913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1355;11.291667;-0.216260;0.477454;0.301712;-0.001297;1.021357;0.024862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1356;11.300000;-0.212724;0.478125;0.305806;-0.001300;1.021356;0.024860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1357;11.308333;-0.208917;0.478638;0.309591;-0.001284;1.021362;0.024856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1358;11.316667;-0.204935;0.479052;0.312999;-0.001293;1.021359;0.024857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1359;11.325000;-0.200875;0.479332;0.316162;-0.001288;1.021357;0.024856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1360;11.333333;-0.196557;0.479475;0.319112;-0.001281;1.021358;0.024855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1361;11.341667;-0.192240;0.479455;0.321665;-0.001273;1.021358;0.024854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1362;11.350000;-0.187641;0.479345;0.324082;-0.001278;1.021355;0.024855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1363;11.358333;-0.182755;0.478734;0.326122;-0.001278;1.021352;0.024852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1364;11.366667;-0.177904;0.478422;0.327777;-0.001273;1.021348;0.024854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1365;11.375000;-0.172661;0.477560;0.329289;-0.001265;1.021355;0.024850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1366;11.383333;-0.166820;0.477032;0.330180;-0.001261;1.021353;0.024854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1367;11.391667;-0.161500;0.476058;0.331290;-0.001265;1.021351;0.024857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1368;11.400000;-0.156062;0.474756;0.331733;-0.001260;1.021346;0.024848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1369;11.408333;-0.150300;0.473500;0.331942;-0.001255;1.021344;0.024855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1370;11.416667;-0.143899;0.471315;0.331178;-0.001260;1.021341;0.024857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1371;11.425000;-0.137846;0.469510;0.330941;-0.001254;1.021348;0.024857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1372;11.433333;-0.131877;0.467541;0.330351;-0.001251;1.021337;0.024860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1373;11.441667;-0.125603;0.465950;0.329230;-0.001245;1.021328;0.024907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1374;11.450000;-0.119343;0.464063;0.327971;-0.001242;1.021334;0.024855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1375;11.458333;-0.112770;0.461760;0.326498;-0.001291;1.021262;0.024843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376;11.466667;-0.106294;0.459851;0.324537;-0.001279;1.021258;0.024845;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1377;11.475000;-0.099485;0.457275;0.322226;-0.001227;1.021317;0.024912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1378;11.483333;-0.092613;0.454849;0.319516;-0.001228;1.021317;0.024915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1379;11.491667;-0.085903;0.452425;0.316675;-0.001222;1.021309;0.024915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1380;11.500000;-0.078975;0.449905;0.313556;-0.001215;1.021309;0.024915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1381;11.508333;-0.071590;0.447154;0.309692;-0.001259;1.021239;0.024904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1382;11.516667;-0.064723;0.444900;0.306009;-0.001209;1.021299;0.024914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1383;11.525000;-0.057702;0.442148;0.301822;-0.001198;1.021301;0.024916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1384;11.533333;-0.050381;0.439611;0.297372;-0.001244;1.021226;0.024902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1385;11.541667;-0.043196;0.436749;0.292389;-0.001237;1.021215;0.024897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1386;11.550000;-0.035964;0.433836;0.287143;-0.001239;1.021213;0.024901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1387;11.558333;-0.029315;0.432350;0.282451;-0.001228;1.021213;0.024908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1388;11.566667;-0.021977;0.429571;0.276642;-0.001183;1.021267;0.024914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1389;11.575000;-0.014613;0.427058;0.270556;-0.001219;1.021205;0.024895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1390;11.583333;-0.007275;0.424375;0.264176;-0.001111;1.021209;0.024914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1391;11.591667;0.000134;0.421698;0.257520;-0.001204;1.021200;0.024898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1392;11.600000;0.007511;0.419147;0.250572;-0.001134;1.021143;0.024905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1393;11.608333;0.014876;0.416903;0.243344;-0.001121;1.021237;0.024950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1394;11.616667;0.023828;0.413414;0.233801;-0.001072;1.021206;0.024912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1395;11.625000;0.029985;0.411365;0.227390;-0.001112;1.021132;0.024901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1396;11.633333;0.037359;0.409172;0.219337;-0.001064;1.021196;0.024913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1397;11.641667;0.044540;0.407222;0.211017;-0.001054;1.021195;0.024910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1398;11.650000;0.051647;0.405382;0.202452;-0.001049;1.021193;0.024911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1399;11.658333;0.058674;0.403525;0.193669;-0.001043;1.021187;0.024907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400;11.666667;0.065555;0.402058;0.184404;-0.001040;1.021185;0.024904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401;11.675000;0.072439;0.400473;0.175336;-0.001027;1.021185;0.024901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1402;11.683333;0.079310;0.399307;0.165511;-0.001017;1.021184;0.024900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1403;11.691667;0.085923;0.398134;0.155981;-0.001020;1.021181;0.024903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1404;11.700000;0.092555;0.397518;0.146267;-0.001005;1.021180;0.024897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1405;11.708333;0.098774;0.396431;0.136256;-0.000992;1.021182;0.024892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1406;11.716667;0.105031;0.395760;0.126304;-0.000990;1.021180;0.024890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1407;11.725000;0.111008;0.395235;0.115826;-0.000975;1.021183;0.024888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408;11.733333;0.117030;0.395159;0.105794;-0.000971;1.021187;0.024885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1409;11.741667;0.122388;0.394980;0.095151;-0.000954;1.021191;0.024882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1410;11.750000;0.128126;0.395121;0.084832;-0.000972;1.021217;0.024833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1411;11.758333;0.133329;0.395130;0.073962;-0.000965;1.021217;0.024829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1412;11.766667;0.138399;0.395632;0.063457;-0.000959;1.021223;0.024764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1413;11.775000;0.143439;0.396413;0.052866;-0.000946;1.021227;0.024816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1414;11.783333;0.148674;0.396437;0.041568;-0.000935;1.021224;0.024817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1415;11.791667;0.152969;0.397152;0.030904;-0.000927;1.021233;0.024806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1416;11.800000;0.157223;0.398251;0.020174;-0.000924;1.021234;0.024804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1417;11.808333;0.161622;0.399696;0.009270;-0.000908;1.021261;0.024743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1418;11.816667;0.165467;0.401522;-0.001112;-0.000910;1.021256;0.024741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1419;11.825000;0.168912;0.403059;-0.011945;-0.000904;1.021269;0.024732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1420;11.833333;0.172383;0.404496;-0.022738;-0.000893;1.021269;0.024727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1421;11.841667;0.175553;0.406525;-0.033105;-0.000885;1.021276;0.024721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1422;11.850000;0.178453;0.408335;-0.043679;-0.000880;1.021286;0.024714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1423;11.858333;0.181225;0.410613;-0.053802;-0.000869;1.021299;0.024711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1424;11.866667;0.183634;0.413030;-0.064334;-0.000867;1.021302;0.024710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1425;11.875000;0.185545;0.414573;-0.074232;-0.000862;1.021316;0.024706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1426;11.883333;0.187209;0.416467;-0.084430;-0.000855;1.021323;0.024700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1427;11.891667;0.188583;0.418748;-0.094461;-0.000839;1.021339;0.024697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1428;11.900000;0.189737;0.421125;-0.104540;-0.000847;1.021343;0.024695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1429;11.908333;0.190940;0.423616;-0.113801;-0.000823;1.021349;0.024640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1430;11.916667;0.190296;0.426735;-0.123752;-0.000825;1.021361;0.024640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1431;11.925000;0.191387;0.429252;-0.133060;-0.000822;1.021370;0.024635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1432;11.933333;0.191790;0.431859;-0.142050;-0.000826;1.021385;0.024689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1433;11.941667;0.192064;0.434455;-0.150848;-0.000816;1.021385;0.024633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1434;11.950000;0.193769;0.436896;-0.158215;-0.000820;1.021382;0.024627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1435;11.958333;0.195150;0.442907;-0.162707;-0.000818;1.021397;0.024638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1436;11.966667;0.192062;0.442187;-0.174972;-0.000815;1.021401;0.024631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1437;11.975000;0.194451;0.448319;-0.178465;-0.000814;1.021402;0.024633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1438;11.983333;0.189620;0.447146;-0.191460;-0.000814;1.021408;0.024626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1439;11.991667;0.192582;0.453334;-0.193340;-0.000821;1.021413;0.024634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1440;12.000000;0.187432;0.452164;-0.205835;-0.000815;1.021415;0.024631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1441;12.008333;0.186300;0.454151;-0.211908;-0.000824;1.021420;0.024639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1442;12.016667;0.184417;0.456352;-0.218628;-0.000829;1.021421;0.024634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1443;12.025000;0.182483;0.458307;-0.224896;-0.000831;1.021422;0.024636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1444;12.033333;0.179610;0.460303;-0.231728;-0.000868;1.021457;0.024607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1445;12.041667;0.177483;0.462158;-0.237169;-0.000879;1.021460;0.024611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1446;12.050000;0.174597;0.463894;-0.243192;-0.000879;1.021470;0.024615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1447;12.058333;0.171533;0.465570;-0.248941;-0.000886;1.021464;0.024605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1448;12.066667;0.169116;0.466969;-0.253468;-0.000886;1.021470;0.024612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1449;12.075000;0.165403;0.468304;-0.258905;-0.000882;1.021472;0.024617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1450;12.083333;0.162823;0.469387;-0.261688;-0.000894;1.021467;0.024609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1451;12.091667;0.158546;0.470395;-0.267249;-0.000895;1.021474;0.024609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
