Frame,Time,Top_X,Top_Y,Top_Z,Pendulum_X,Pendulum_Y,Pendulum_Z
3280,27.333333,-0.003065,1.02115,0.024866,-0.238579,0.422261,-0.044558
3281,27.341667,-0.003076,1.021156,0.024867,-0.253265,0.427976,-0.049552
3282,27.35,-0.003081,1.021184,0.024864,-0.267696,0.43499,-0.054403
3283,27.358333,-0.003087,1.021205,0.024867,-0.281305,0.441224,-0.059112
3284,27.366667,-0.003095,1.021219,0.024863,-0.295154,0.448517,-0.063729
3285,27.375,-0.003149,1.021245,0.024798,-0.308299,0.455906,-0.068419
3286,27.383333,-0.00321,1.021211,0.024747,-0.320918,0.463096,-0.072531
3287,27.391667,-0.003147,1.021274,0.024793,-0.333844,0.472155,-0.077269
3288,27.4,-0.003148,1.021285,0.024783,-0.34545,0.479777,-0.08118
3289,27.408333,-0.003144,1.021305,0.024778,-0.356655,0.487407,-0.084958
3290,27.416667,-0.00314,1.02132,0.024781,-0.367575,0.495352,-0.088844
3291,27.425,-0.003139,1.021332,0.024771,-0.377728,0.503102,-0.092308
3292,27.433333,-0.00319,1.02136,0.024698,-0.387774,0.511235,-0.095918
3293,27.441667,-0.003127,1.021358,0.024766,-0.396863,0.518414,-0.098822
3294,27.45,-0.003121,1.021366,0.024766,-0.406581,0.52641,-0.101691
3295,27.458333,-0.003168,1.021394,0.024691,-0.416039,0.535238,-0.103742
3296,27.466667,-0.003163,1.02141,0.024687,-0.423019,0.541407,-0.1074
3297,27.475,-0.003157,1.02142,0.024682,-0.430665,0.548576,-0.110139
3298,27.483333,-0.003139,1.021432,0.024676,-0.43769,0.555774,-0.112668
3299,27.491667,-0.003072,1.021428,0.024745,-0.44449,0.562559,-0.115081
3300,27.5,-0.003176,1.021507,0.02467,-0.450642,0.569244,-0.117303
3301,27.508333,-0.003176,1.021513,0.024663,-0.457399,0.57685,-0.118462
3302,27.516667,-0.003102,1.021479,0.024675,-0.461927,0.581724,-0.121353
3303,27.525,-0.003094,1.021484,0.024665,-0.466878,0.587448,-0.123157
3304,27.533333,-0.003137,1.021544,0.024661,-0.471499,0.59301,-0.124878
3305,27.541667,-0.003075,1.021496,0.024658,-0.475713,0.598179,-0.126436
3306,27.55,-0.003117,1.021562,0.024661,-0.479622,0.602765,-0.127825
3307,27.558333,-0.003059,1.021517,0.024652,-0.483099,0.607196,-0.129081
3308,27.566667,-0.003103,1.021573,0.024658,-0.486234,0.611284,-0.130294
3309,27.575,-0.003096,1.021574,0.024647,-0.488989,0.614889,-0.131378
3310,27.583333,-0.003089,1.021583,0.024646,-0.491371,0.618177,-0.132333
3311,27.591667,-0.003027,1.021532,0.024644,-0.493528,0.620881,-0.133195
3312,27.6,-0.003076,1.021588,0.02464,-0.495252,0.62324,-0.133862
3313,27.608333,-0.003077,1.021586,0.024644,-0.496736,0.625252,-0.134521
3314,27.616667,-0.003068,1.021588,0.024642,-0.497738,0.626792,-0.134926
3315,27.625,-0.003065,1.021594,0.024637,-0.498558,0.628014,-0.135422
3316,27.633333,-0.003068,1.021592,0.02464,-0.499034,0.628631,-0.135739
3317,27.641667,-0.003063,1.021592,0.024633,-0.499093,0.628852,-0.135866
3318,27.65,-0.003009,1.02154,0.024639,-0.498926,0.628585,-0.135929
3319,27.658333,-0.003073,1.021595,0.024636,-0.498445,0.627955,-0.135954
3320,27.666667,-0.003066,1.021595,0.024638,-0.497473,0.626867,-0.135733
3321,27.675,-0.003074,1.021591,0.024643,-0.496398,0.625512,-0.135555
3322,27.683333,-0.003079,1.021583,0.024643,-0.494925,0.62326,-0.135117
3323,27.691667,-0.003086,1.02159,0.02464,-0.493084,0.620958,-0.13465
3324,27.7,-0.003086,1.021584,0.02464,-0.490877,0.618173,-0.134066
3325,27.708333,-0.003094,1.021587,0.024644,-0.488484,0.615082,-0.133375
3326,27.716667,-0.003097,1.021582,0.024642,-0.485604,0.611282,-0.132521
3327,27.725,-0.003099,1.021577,0.024641,-0.48235,0.607346,-0.131524
3328,27.733333,-0.003118,1.021574,0.024647,-0.478732,0.602866,-0.130407
3329,27.741667,-0.003122,1.021565,0.024649,-0.474808,0.5982,-0.129264
3330,27.75,-0.003134,1.021561,0.024646,-0.470542,0.592949,-0.127865
3331,27.758333,-0.00314,1.021544,0.024644,-0.465752,0.587648,-0.126373
3332,27.766667,-0.003093,1.021497,0.024654,-0.460787,0.581798,-0.124835
3333,27.775,-0.003155,1.021534,0.024654,-0.455393,0.575868,-0.123174
3334,27.783333,-0.003165,1.021526,0.024657,-0.449442,0.56949,-0.121233
3335,27.791667,-0.003176,1.02152,0.024659,-0.44314,0.562968,-0.119248
3336,27.8,-0.003132,1.021469,0.024665,-0.436299,0.556178,-0.117021
3337,27.808333,-0.003191,1.0215,0.024667,-0.429303,0.54892,-0.11479
3338,27.816667,-0.003147,1.021442,0.024671,-0.421563,0.541723,-0.112295
3339,27.825,-0.003164,1.021429,0.024676,-0.413602,0.53419,-0.109669
3340,27.833333,-0.003178,1.021417,0.024677,-0.405119,0.526635,-0.106886
3341,27.841667,-0.003176,1.021402,0.024683,-0.396141,0.518935,-0.10394
3342,27.85,-0.00319,1.02139,0.024689,-0.38672,0.511197,-0.100885
3343,27.858333,-0.003193,1.021379,0.024685,-0.37695,0.503437,-0.097739
3344,27.866667,-0.003139,1.021351,0.024763,-0.366452,0.495455,-0.094172
3345,27.875,-0.003208,1.021354,0.024702,-0.355263,0.488039,-0.091246
3346,27.883333,-0.003148,1.021323,0.024777,-0.343993,0.480121,-0.087447
3347,27.891667,-0.00315,1.021307,0.02478,-0.332351,0.472406,-0.083596
3348,27.9,-0.003146,1.021296,0.02478,-0.321596,0.46704,-0.078483
3349,27.908333,-0.003149,1.021283,0.024787,-0.307434,0.457239,-0.075277
3350,27.916667,-0.003152,1.021266,0.024792,-0.294398,0.450018,-0.071012
3351,27.925,-0.003144,1.021257,0.024797,-0.280733,0.44277,-0.066394
3352,27.933333,-0.003133,1.021242,0.024801,-0.26803,0.437734,-0.060878
3353,27.941667,-0.003128,1.021232,0.024799,-0.254437,0.4315,-0.056084
3354,27.95,-0.003079,1.021192,0.02486,-0.238007,0.422804,-0.052271
3355,27.958333,-0.003067,1.021182,0.024867,-0.224138,0.41871,-0.046012
3356,27.966667,-0.00305,1.021173,0.024869,-0.208865,0.413371,-0.04082
3357,27.975,-0.003041,1.021159,0.024868,-0.192891,0.407671,-0.035567
3358,27.983333,-0.003025,1.02113,0.024859,-0.176682,0.402569,-0.03022
3359,27.991667,-0.003004,1.021127,0.024862,-0.160727,0.398871,-0.024671
3360,28,-0.002952,1.021094,0.024826,-0.143459,0.393762,-0.019052
3361,28.008333,-0.002899,1.021042,0.024852,-0.126706,0.390577,-0.01329
3362,28.016667,-0.00286,1.021042,0.024851,-0.110066,0.38783,-0.007604
3363,28.025,-0.002835,1.021034,0.024845,-0.092481,0.384797,-0.001807
3364,28.033333,-0.002808,1.021026,0.024848,-0.075431,0.382643,0.004063
3365,28.041667,-0.002783,1.021031,0.024844,-0.057333,0.379876,0.010377
3366,28.05,-0.002677,1.02104,0.024914,-0.038252,0.377117,0.013244
3367,28.058333,-0.002644,1.021043,0.024902,-0.020559,0.376164,0.019115
3368,28.066667,-0.002633,1.021045,0.024903,-0.002549,0.376389,0.024995
3369,28.075,-0.00252,1.021066,0.02497,0.014967,0.37673,0.030733
3370,28.083333,-0.002487,1.021067,0.024965,0.032965,0.377777,0.036798
3371,28.091667,-0.002453,1.021079,0.024963,0.050487,0.379025,0.042582
3372,28.1,-0.002416,1.021046,0.024998,0.064379,0.38443,0.051686
3373,28.108333,-0.002339,1.021026,0.024962,0.082329,0.386003,0.057685
3374,28.116667,-0.002324,1.021046,0.025023,0.101596,0.387416,0.062868
3375,28.125,-0.002293,1.021037,0.024949,0.116031,0.392216,0.069092
3376,28.133333,-0.00226,1.021045,0.024943,0.135,0.39486,0.073979
3377,28.141667,-0.002267,1.021081,0.024903,0.148812,0.400728,0.080435
3378,28.15,-0.002217,1.021059,0.02493,0.164684,0.405288,0.085896
3379,28.158333,-0.002198,1.021072,0.024924,0.181184,0.40944,0.090528
3380,28.166667,-0.002208,1.021103,0.024887,0.196453,0.414976,0.095892
3381,28.175,-0.002188,1.021107,0.024878,0.210296,0.42224,0.101643
3382,28.183333,-0.002183,1.021133,0.024885,0.225809,0.427058,0.105918
3383,28.191667,-0.002162,1.021141,0.024874,0.2399,0.433621,0.110824
3384,28.2,-0.002146,1.021141,0.024871,0.25351,0.440435,0.115838
3385,28.208333,-0.002132,1.021166,0.024872,0.266764,0.447171,0.120093
3386,28.216667,-0.00212,1.021174,0.024871,0.279516,0.454681,0.124754
3387,28.225,-0.00211,1.021184,0.02486,0.290799,0.463185,0.12994
3388,28.233333,-0.002093,1.021204,0.024859,0.304156,0.469596,0.132497
3389,28.241667,-0.002091,1.021214,0.024852,0.315641,0.477081,0.136724
3390,28.25,-0.002086,1.021229,0.024851,0.326774,0.484692,0.140307
3391,28.258333,-0.002073,1.02124,0.024848,0.337097,0.492118,0.143919
3392,28.266667,-0.002011,1.021301,0.024878,0.347146,0.499721,0.14776
3393,28.275,-0.002058,1.021257,0.024839,0.356785,0.508038,0.15137
3394,28.283333,-0.001955,1.021394,0.024886,0.365896,0.515437,0.154222
3395,28.291667,-0.002013,1.021347,0.024842,0.374763,0.522456,0.157314
3396,28.3,-0.001945,1.021412,0.024876,0.38302,0.530377,0.160539
3397,28.308333,-0.001946,1.021428,0.024873,0.391074,0.536494,0.162559
3398,28.316667,-0.001977,1.021473,0.024813,0.398101,0.543882,0.165448
3399,28.325,-0.001944,1.021448,0.024871,0.404818,0.550906,0.168192
3400,28.333333,-0.001941,1.021465,0.024865,0.410965,0.557583,0.170757
3401,28.341667,-0.001883,1.021532,0.024897,0.416955,0.564077,0.172839
3402,28.35,-0.001977,1.021514,0.024832,0.422622,0.57031,0.174889
3403,28.358333,-0.001981,1.021514,0.024743,0.427771,0.575832,0.176889
3404,28.366667,-0.002004,1.021658,0.024785,0.432469,0.581166,0.178349
3405,28.375,-0.00198,1.021637,0.024838,0.437275,0.586848,0.180461
3406,28.383333,-0.002008,1.021673,0.024776,0.441036,0.591596,0.181795
3407,28.391667,-0.002009,1.021677,0.024779,0.44484,0.596325,0.183477
3408,28.4,-0.002007,1.021681,0.024768,0.44795,0.600058,0.184356
3409,28.408333,-0.002019,1.021687,0.024777,0.451121,0.604038,0.185756
3410,28.416667,-0.002018,1.02169,0.024774,0.453473,0.606915,0.186627
3411,28.425,-0.002024,1.021692,0.024767,0.455752,0.610018,0.187561
3412,28.433333,-0.002025,1.021697,0.02477,0.45749,0.612342,0.18806
3413,28.441667,-0.002028,1.021698,0.024774,0.45909,0.614528,0.188952
3414,28.45,-0.00203,1.021703,0.02477,0.460624,0.616643,0.189881
3415,28.458333,-0.002025,1.021705,0.024773,0.46128,0.617445,0.190144
3416,28.466667,-0.002044,1.021701,0.024767,0.462073,0.618611,0.19056
3417,28.475,-0.002036,1.021709,0.024771,0.462165,0.618744,0.190566
3418,28.483333,-0.00204,1.021709,0.024772,0.462078,0.618777,0.190745
3419,28.491667,-0.002032,1.021703,0.024768,0.461791,0.618549,0.191006
3420,28.5,-0.002019,1.021689,0.02472,0.46101,0.617522,0.190929
3421,28.508333,-0.002027,1.021702,0.024769,0.459962,0.616332,0.190713
3422,28.516667,-0.002023,1.021698,0.024765,0.458464,0.614408,0.19038
3423,28.525,-0.002023,1.021707,0.024768,0.456728,0.612219,0.189992
3424,28.533333,-0.002004,1.021697,0.024727,0.454653,0.609605,0.189375
3425,28.541667,-0.002003,1.021683,0.024722,0.452288,0.606649,0.188625
3426,28.55,-0.002008,1.021698,0.024772,0.449394,0.603116,0.187898
3427,28.558333,-0.001997,1.021691,0.024773,0.446488,0.5996,0.187265
3428,28.566667,-0.001991,1.02169,0.024774,0.442838,0.595221,0.186024
3429,28.575,-0.001986,1.02168,0.024767,0.439064,0.590893,0.185089
3430,28.583333,-0.001939,1.02164,0.02475,0.434753,0.585905,0.183864
3431,28.591667,-0.001952,1.02164,0.024833,0.430195,0.580634,0.182275
3432,28.6,-0.001938,1.021621,0.024804,0.425407,0.57529,0.180879
3433,28.608333,-0.001901,1.021592,0.024817,0.420052,0.569073,0.17887
3434,28.616667,-0.001945,1.021618,0.024833,0.414365,0.56268,0.176735
3435,28.625,-0.001911,1.021491,0.024807,0.409007,0.556809,0.175018
3436,28.633333,-0.001864,1.021534,0.024892,0.402738,0.549841,0.172645
3437,28.641667,-0.00193,1.02147,0.024815,0.398173,0.542143,0.169043
3438,28.65,-0.001926,1.021453,0.024865,0.386711,0.535221,0.168038
3439,28.658333,-0.001926,1.02144,0.024864,0.379394,0.529272,0.165694
3440,28.666667,-0.001922,1.021435,0.024874,0.371074,0.521833,0.162969
3441,28.675,-0.001922,1.021428,0.024873,0.362231,0.514328,0.160325
3442,28.683333,-0.001998,1.021352,0.02484,0.352913,0.507043,0.157508
3443,28.691667,-0.001938,1.021397,0.024875,0.343236,0.499097,0.153863
3444,28.7,-0.002047,1.021261,0.024831,0.333146,0.491761,0.151101
3445,28.708333,-0.001953,1.021365,0.024884,0.322451,0.484284,0.147279
3446,28.716667,-0.002002,1.02129,0.024876,0.311369,0.476433,0.143807
3447,28.725,-0.002073,1.021225,0.024853,0.299642,0.469156,0.139905
3448,28.733333,-0.002027,1.02127,0.024889,0.287915,0.461616,0.135885
3449,28.741667,-0.002096,1.0212,0.024855,0.275571,0.454357,0.131774
3450,28.75,-0.002105,1.021194,0.024854,0.262635,0.447539,0.127723
3451,28.758333,-0.002124,1.021176,0.02486,0.249269,0.440332,0.123153
3452,28.766667,-0.002137,1.021168,0.024866,0.235847,0.43375,0.118567
3453,28.775,-0.002153,1.021156,0.024871,0.220273,0.428257,0.115534
3454,28.783333,-0.002167,1.021138,0.024871,0.20577,0.422305,0.110812
3455,28.791667,-0.002183,1.021129,0.024879,0.190985,0.416441,0.105714
3456,28.8,-0.002207,1.021119,0.024878,0.175847,0.410886,0.100575
3457,28.808333,-0.002224,1.021099,0.024884,0.160452,0.405786,0.095449
3458,28.816667,-0.002239,1.021093,0.024889,0.14531,0.396686,0.08706
3459,28.825,-0.002226,1.021049,0.024925,0.129221,0.3922,0.08161
3460,28.833333,-0.002277,1.021075,0.024896,0.112333,0.392873,0.079142
3461,28.841667,-0.002305,1.021058,0.024903,0.096405,0.384613,0.070782
3462,28.85,-0.002334,1.021056,0.024911,0.079528,0.381811,0.06517
3463,28.858333,-0.002365,1.021038,0.024919,0.062516,0.379223,0.059318
3464,28.866667,-0.002424,1.021077,0.024949,0.045491,0.377207,0.053777
3465,28.875,-0.00246,1.021065,0.024954,0.028398,0.375373,0.047916
3466,28.883333,-0.002477,1.021084,0.024956,0.011058,0.374528,0.041897
3467,28.891667,-0.00258,1.021054,0.024887,-0.006449,0.378519,0.038381
3468,28.9,-0.002609,1.021042,0.024892,-0.023531,0.373992,0.03031
3469,28.908333,-0.002639,1.021043,0.024898,-0.040851,0.374582,0.024515
3470,28.916667,-0.002665,1.021051,0.024908,-0.058251,0.37987,0.020387
3471,28.925,-0.002699,1.021054,0.024905,-0.074179,0.379048,0.013212
3472,28.933333,-0.00272,1.021059,0.024912,-0.089483,0.381319,0.007962
3473,28.941667,-0.002821,1.021032,0.024833,-0.10808,0.383363,0.001644
3474,28.95,-0.002847,1.021034,0.024838,-0.125696,0.384328,-0.004166
3475,28.958333,-0.002867,1.021047,0.024847,-0.141268,0.3899,-0.00963
3476,28.966667,-0.002934,1.021092,0.024818,-0.157391,0.393664,-0.015158
3477,28.975,-0.002989,1.021132,0.02486,-0.17452,0.400083,-0.020002
3478,28.983333,-0.003002,1.021144,0.024864,-0.190234,0.404908,-0.025409
3479,28.991667,-0.003018,1.021146,0.024865,-0.205646,0.41008,-0.030679
3480,29,-0.003037,1.021147,0.024859,-0.220707,0.415576,-0.035883
3481,29.008333,-0.003043,1.021166,0.024861,-0.235073,0.419769,-0.042053
3482,29.016667,-0.003049,1.02119,0.024861,-0.249779,0.427318,-0.046097
3483,29.025,-0.003129,1.02115,0.024814,-0.263715,0.433558,-0.050975
3484,29.033333,-0.003111,1.021239,0.024805,-0.277772,0.441178,-0.056067
3485,29.041667,-0.003126,1.021251,0.024797,-0.289971,0.44571,-0.061225
3486,29.05,-0.003116,1.021267,0.024789,-0.302744,0.452649,-0.065714
3487,29.058333,-0.003125,1.021272,0.024791,-0.315045,0.45975,-0.070034
3488,29.066667,-0.0032,1.021236,0.024738,-0.326829,0.46723,-0.074282
3489,29.075,-0.003124,1.021298,0.024784,-0.338737,0.47444,-0.077641
3490,29.083333,-0.003119,1.021316,0.024776,-0.349463,0.481568,-0.081655
3491,29.091667,-0.003123,1.021324,0.024776,-0.35979,0.488893,-0.085515
3492,29.1,-0.003115,1.02134,0.024768,-0.369877,0.496239,-0.089052
3493,29.108333,-0.003109,1.021353,0.024766,-0.379542,0.503571,-0.092535
3494,29.116667,-0.003106,1.021365,0.024763,-0.388713,0.510796,-0.095749
3495,29.125,-0.003153,1.021391,0.024688,-0.397332,0.5181,-0.09887
3496,29.133333,-0.003154,1.021404,0.024684,-0.40555,0.525258,-0.101883
3497,29.141667,-0.003086,1.021395,0.024748,-0.413384,0.532188,-0.104681
3498,29.15,-0.003135,1.021428,0.024675,-0.420789,0.539036,-0.107386
3499,29.158333,-0.003121,1.021434,0.024672,-0.427637,0.545619,-0.109917
3500,29.166667,-0.003118,1.021449,0.024664,-0.434094,0.551943,-0.112163
3501,29.175,-0.003105,1.021455,0.024669,-0.440254,0.55825,-0.114492
3502,29.183333,-0.003096,1.021473,0.024661,-0.44588,0.564048,-0.116533
3503,29.191667,-0.003142,1.021518,0.024658,-0.45122,0.569723,-0.118559
3504,29.2,-0.003073,1.021487,0.024655,-0.456088,0.575223,-0.120402
3505,29.208333,-0.003125,1.021535,0.024659,-0.460559,0.580233,-0.122086
3506,29.216667,-0.003063,1.021493,0.024654,-0.464579,0.584895,-0.123573
3507,29.225,-0.003106,1.021545,0.024646,-0.468409,0.589253,-0.125149
3508,29.233333,-0.003052,1.021512,0.02465,-0.471726,0.593385,-0.1264
3509,29.241667,-0.003041,1.021516,0.024653,-0.474713,0.596991,-0.127583
3510,29.25,-0.00304,1.02152,0.024645,-0.477383,0.600247,-0.128589
3511,29.258333,-0.003024,1.021516,0.024646,-0.479653,0.603071,-0.129518
3512,29.266667,-0.003073,1.02158,0.024641,-0.481259,0.606085,-0.130812
3513,29.275,-0.003072,1.021573,0.024641,-0.483274,0.607742,-0.131072
3514,29.283333,-0.00307,1.021583,0.024641,-0.484377,0.609932,-0.132222
3515,29.291667,-0.003065,1.021574,0.024639,-0.48527,0.611077,-0.132647
3516,29.3,-0.00301,1.021537,0.024641,-0.485846,0.612084,-0.132987
3517,29.308333,-0.003066,1.021584,0.024638,-0.48624,0.612565,-0.133274
3518,29.316667,-0.003068,1.021587,0.024635,-0.486204,0.612566,-0.133376
3519,29.325,-0.003012,1.021533,0.024641,-0.485793,0.612247,-0.133404
3520,29.333333,-0.003067,1.021584,0.024642,-0.485136,0.611304,-0.133236
3521,29.341667,-0.00307,1.021578,0.024638,-0.484313,0.610061,-0.133183
3522,29.35,-0.003078,1.021581,0.024636,-0.483086,0.608123,-0.132275
3523,29.358333,-0.003022,1.02153,0.02464,-0.481197,0.606536,-0.1324
3524,29.366667,-0.003085,1.021575,0.024639,-0.479137,0.604181,-0.131782
3525,29.375,-0.003088,1.021575,0.024642,-0.476779,0.601193,-0.131101
3526,29.383333,-0.003088,1.021571,0.024644,-0.47422,0.597923,-0.130309
3527,29.391667,-0.003095,1.021568,0.024643,-0.471376,0.594014,-0.128971
3528,29.4,-0.003108,1.021562,0.024643,-0.467937,0.590092,-0.127874
3529,29.408333,-0.003055,1.021517,0.024647,-0.464233,0.585697,-0.126699
3530,29.416667,-0.003065,1.021503,0.024653,-0.459879,0.58152,-0.125975
3531,29.425,-0.003125,1.021542,0.024648,-0.455636,0.576086,-0.124032
3532,29.433333,-0.003085,1.021486,0.024653,-0.450776,0.570778,-0.122472
3533,29.441667,-0.003097,1.021474,0.024653,-0.445469,0.565259,-0.120741
3534,29.45,-0.003152,1.021515,0.024655,-0.439798,0.55936,-0.118946
3535,29.458333,-0.003166,1.021514,0.024656,-0.433727,0.553217,-0.116973
3536,29.466667,-0.003118,1.021451,0.024656,-0.427179,0.546901,-0.114811
3537,29.475,-0.00313,1.021448,0.024665,-0.420283,0.540371,-0.112561
3538,29.483333,-0.003129,1.021436,0.024669,-0.412936,0.533533,-0.11016
3539,29.491667,-0.00313,1.021429,0.024678,-0.405244,0.526567,-0.107578
3540,29.5,-0.003153,1.021415,0.024677,-0.397046,0.51946,-0.104912
3541,29.508333,-0.003161,1.021408,0.024679,-0.38836,0.512259,-0.102008
3542,29.516667,-0.003165,1.021393,0.024684,-0.37937,0.505036,-0.099011
3543,29.525,-0.003175,1.021382,0.024689,-0.369753,0.497665,-0.095882
3544,29.533333,-0.003125,1.021357,0.024766,-0.359766,0.490366,-0.092455
3545,29.541667,-0.003189,1.021362,0.0247,-0.349639,0.483123,-0.088843
3546,29.55,-0.003131,1.021325,0.024772,-0.33902,0.477248,-0.084907
3547,29.558333,-0.003136,1.021311,0.024776,-0.326966,0.468492,-0.082008
3548,29.566667,-0.003133,1.021293,0.024776,-0.315949,0.462643,-0.077087
3549,29.575,-0.003131,1.021292,0.024781,-0.303736,0.45551,-0.073032
3550,29.583333,-0.003129,1.021276,0.024788,-0.292036,0.449958,-0.068982
3551,29.591667,-0.003122,1.021268,0.02479,-0.278187,0.441773,-0.064275
3552,29.6,-0.003114,1.021261,0.024794,-0.264677,0.435005,-0.059649
3553,29.608333,-0.003113,1.02124,0.024792,-0.250816,0.428709,-0.055034
3554,29.616667,-0.003094,1.021233,0.024798,-0.237762,0.424067,-0.050561
3555,29.625,-0.003051,1.021197,0.024862,-0.223019,0.418222,-0.045609
3556,29.633333,-0.003031,1.021183,0.024856,-0.206447,0.405823,-0.039667
3557,29.641667,-0.003032,1.021158,0.024857,-0.19202,0.406294,-0.035076
3558,29.65,-0.00301,1.021154,0.024859,-0.176447,0.397696,-0.031074
3559,29.658333,-0.002991,1.021136,0.024862,-0.161925,0.398777,-0.024699
3560,29.666667,-0.002942,1.021109,0.024819,-0.145711,0.394865,-0.019153
3561,29.675,-0.002922,1.021102,0.02482,-0.128418,0.389774,-0.01317
3562,29.683333,-0.002861,1.021057,0.024842,-0.110997,0.38072,-0.007627
3563,29.691667,-0.00283,1.021047,0.024838,-0.095458,0.384055,-0.001935
3564,29.7,-0.00281,1.021047,0.024842,-0.078767,0.381943,0.003738
3565,29.708333,-0.002779,1.021035,0.024829,-0.06192,0.38015,0.009446
3566,29.716667,-0.002682,1.021056,0.024903,-0.04329,0.377162,0.012116
3567,29.725,-0.00265,1.021058,0.024904,-0.027455,0.37362,0.020042
3568,29.733333,-0.002627,1.021053,0.024904,-0.009022,0.376263,0.023652
3569,29.741667,-0.002608,1.021056,0.024898,0.006042,0.378478,0.032989
3570,29.75,-0.002504,1.021073,0.024972,0.02288,0.379497,0.038793
3571,29.758333,-0.002484,1.021075,0.024963,0.039608,0.380567,0.044817
3572,29.766667,-0.002453,1.02107,0.024957,0.059006,0.380902,0.049677
3573,29.775,-0.002431,1.021081,0.024954,0.073013,0.384657,0.056286
3574,29.783333,-0.002366,1.021049,0.024918,0.091393,0.382699,0.060272
3575,29.791667,-0.002334,1.021067,0.024914,0.108226,0.3889,0.066669
3576,29.8,-0.002311,1.021083,0.024916,0.121862,0.394056,0.07295
3577,29.808333,-0.002292,1.021086,0.024907,0.137701,0.397852,0.078449
3578,29.816667,-0.002265,1.02109,0.024897,0.153244,0.402309,0.083835
