Format Version,1.21,Take Name,Run_4_Paketband,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-14 10.48.42 AM,Total Frames in Take,6333,Total Exported Frames,6333,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102,Unlabeled:103,Unlabeled:103,Unlabeled:103,Unlabeled:104,Unlabeled:104,Unlabeled:104,Unlabeled:107,Unlabeled:107,Unlabeled:107
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357068","8392B20CF49E357068","8392B20CF49E357068","8392B20CF49E35706B","8392B20CF49E35706B","8392B20CF49E35706B"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1265,10.541667,,,,-0.017924,1.024942,0.021763,1.864904,0.018030,0.351913,0.152339,0.501534,0.282934,,,,,,
1266,10.550000,,,,-0.017971,1.024987,0.021779,1.864868,0.018056,0.351927,0.162554,0.501152,0.274512,,,,,,
1267,10.558333,,,,-0.017964,1.024983,0.021772,1.864952,0.018019,0.351901,0.172460,0.500323,0.265504,,,,,,
1268,10.566667,,,,-0.017907,1.024953,0.021752,1.864939,0.018019,0.351908,0.182640,0.499893,0.256321,,,,,,
1269,10.575000,,,,-0.017902,1.024955,0.021751,1.864911,0.018030,0.351913,0.191700,0.499350,0.246438,,,,,,
1270,10.583333,,,,-0.017909,1.024949,0.021750,1.864881,0.018057,0.351922,0.200643,0.498922,0.236557,,,,,,
1271,10.591667,,,,-0.017909,1.024954,0.021753,1.864929,0.018029,0.351910,0.209422,0.498490,0.226330,,,,,,
1272,10.600000,,,,-0.017910,1.024953,0.021751,1.864912,0.018036,0.351916,0.217554,0.498415,0.215669,,,,,,
1273,10.608333,,,,-0.017909,1.024956,0.021755,1.864958,0.018013,0.351901,0.225516,0.498117,0.204848,,,,,,
1274,10.616667,,,,-0.017958,1.024995,0.021773,1.864930,0.018025,0.351907,0.233215,0.498036,0.193795,,,,,,
1275,10.625000,,,,-0.017964,1.024994,0.021775,1.864953,0.018003,0.351899,0.240399,0.498053,0.182474,,,,,,
1276,10.633333,,,,-0.017964,1.024995,0.021785,1.864985,0.018000,0.351894,0.247161,0.498157,0.170953,,,,,,
1277,10.641667,,,,-0.017918,1.024953,0.021756,1.864948,0.017995,0.351897,0.253492,0.498270,0.159069,,,,,,
1278,10.650000,,,,-0.017957,1.025010,0.021782,1.864890,0.018042,0.351921,0.259511,0.498479,0.147167,,,,,,
1279,10.658333,,,,-0.017914,1.024963,0.021760,1.865021,0.017980,0.351881,0.265183,0.498660,0.135181,,,,,,
1280,10.666667,,,,-0.017901,1.024965,0.021754,1.864937,0.018020,0.351905,0.270140,0.499091,0.122834,,,,,,
1281,10.675000,,,,-0.017890,1.024974,0.021752,1.864905,0.018043,0.351917,0.275058,0.499401,0.110633,,,,,,
1282,10.683333,,,,-0.017893,1.024984,0.021757,1.864995,0.018003,0.351892,0.279369,0.499943,0.098131,,,,,,
1283,10.691667,,,,-0.017929,1.025026,0.021779,1.864840,0.018068,0.351935,0.283211,0.500571,0.085709,,,,,,
1284,10.700000,,,,-0.017881,1.024979,0.021758,1.864868,0.018046,0.351927,0.286505,0.501101,0.072855,,,,,,
1285,10.708333,,,,-0.017880,1.024978,0.021764,1.864860,0.018073,0.351932,0.289608,0.501685,0.060336,,,,,,
1286,10.716667,,,,-0.017882,1.024976,0.021761,1.864895,0.018051,0.351923,0.292140,0.502466,0.047499,,,,,,
1287,10.725000,,,,-0.017891,1.024987,0.021761,1.864812,0.018084,0.351945,0.294205,0.503167,0.034829,,,,,,
1288,10.733333,,,,-0.017936,1.025033,0.021785,1.864929,0.018039,0.351912,0.295712,0.504008,0.022016,,,,,,
1289,10.741667,,,,-0.017955,1.025034,0.021788,1.864949,0.018006,0.351900,0.296929,0.504816,0.009243,,,,,,
1290,10.750000,,,,-0.017959,1.025029,0.021788,1.865017,0.017986,0.351885,0.297842,0.505613,-0.003250,,,,,,
1291,10.758333,,,,-0.017916,1.024985,0.021770,1.864905,0.018050,0.351920,0.297863,0.506505,-0.016082,,,,,,
1292,10.766667,,,,-0.017910,1.024985,0.021776,1.864916,0.018035,0.351914,0.297805,0.507441,-0.028603,,,,,,
1293,10.775000,,,,-0.017959,1.025028,0.021791,1.864872,0.018053,0.351925,0.297349,0.508223,-0.041016,,,,,,
1294,10.783333,,,,-0.017915,1.024988,0.021779,1.864984,0.017993,0.351891,0.296115,0.509224,-0.053438,,,,,,
1295,10.791667,,,,-0.017907,1.024995,0.021788,1.864949,0.018005,0.351900,0.294653,0.510271,-0.065766,,,,,,
1296,10.800000,,,,-0.017897,1.024982,0.021779,1.864951,0.018014,0.351902,0.292859,0.511186,-0.077911,,,,,,
1297,10.808333,,,,-0.017897,1.024991,0.021775,1.864849,0.018072,0.351932,0.290600,0.512225,-0.089958,,,,,,
1298,10.816667,,,,-0.017902,1.024992,0.021789,1.864959,0.018012,0.351899,0.287700,0.513214,-0.101767,,,,,,
1299,10.825000,,,,-0.017888,1.024993,0.021784,1.864993,0.017986,0.351886,0.284716,0.514305,-0.113342,,,,,,
1300,10.833333,,,,-0.017902,1.024987,0.021784,1.864895,0.018037,0.351916,0.281098,0.515177,-0.124943,,,,,,
1301,10.841667,,,,-0.017901,1.024992,0.021791,1.864914,0.018012,0.351909,0.277223,0.516261,-0.136040,,,,,,
1302,10.850000,,,,-0.017956,1.025029,0.021809,1.864977,0.018012,0.351899,0.272905,0.517093,-0.147016,,,,,,
1303,10.858333,,,,-0.017913,1.024985,0.021788,1.864930,0.018024,0.351908,0.268228,0.518110,-0.158035,,,,,,
1304,10.866667,,,,-0.017918,1.024983,0.021788,1.864987,0.017996,0.351892,0.263169,0.519062,-0.168461,,,,,,
1305,10.875000,,,,-0.017976,1.025035,0.021820,1.864830,0.018074,0.351938,0.257864,0.519808,-0.178675,,,,,,
1306,10.883333,,,,-0.017931,1.024981,0.021802,1.865022,0.017984,0.351885,0.252030,0.520811,-0.188686,,,,,,
1307,10.891667,,,,-0.017977,1.025028,0.021820,1.864968,0.018014,0.351899,0.245984,0.521462,-0.198498,,,,,,
1308,10.900000,,,,-0.017986,1.025020,0.021819,1.864886,0.018049,0.351919,0.239636,0.522218,-0.207915,,,,,,
1309,10.908333,,,,-0.017986,1.025025,0.021823,1.864935,0.018030,0.351910,0.232908,0.522952,-0.217023,,,,,,
1310,10.916667,,,,-0.017985,1.025022,0.021826,1.864919,0.018042,0.351917,0.225951,0.523503,-0.225867,,,,,,
1311,10.925000,,,,-0.017979,1.025021,0.021824,1.864830,0.018074,0.351938,0.218157,0.524092,-0.234383,,,,,,
1312,10.933333,,,,-0.017973,1.025024,0.021826,1.864955,0.018020,0.351903,0.210772,0.524680,-0.242551,,,,,,
1313,10.941667,,,,-0.017926,1.024976,0.021800,1.864847,0.018071,0.351933,0.202617,0.525127,-0.250439,,,,,,
1314,10.950000,,,,-0.017943,1.024991,0.021767,1.864919,0.018043,0.351912,0.194635,0.525582,-0.257876,,,,,,
1315,10.958333,,,,-0.017913,1.024978,0.021800,1.864918,0.018021,0.351909,0.186137,0.525920,-0.264992,,,,,,
1316,10.966667,,,,-0.017961,1.025021,0.021819,1.864974,0.017982,0.351889,0.177438,0.526193,-0.271929,,,,,,
1317,10.975000,,,,-0.017915,1.024975,0.021809,1.865010,0.017981,0.351883,0.168598,0.526337,-0.278293,,,,,,
1318,10.983333,,,,-0.017958,1.025022,0.021825,1.864936,0.018026,0.351907,0.159531,0.526736,-0.284264,,,,,,
1319,10.991667,,,,-0.017915,1.024978,0.021814,1.865015,0.017969,0.351879,0.150313,0.526767,-0.289930,,,,,,
1320,11.000000,,,,-0.017974,1.025018,0.021825,1.865010,0.017968,0.351880,0.140705,0.526738,-0.295152,,,,,,
1321,11.008333,,,,-0.017984,1.025018,0.021832,1.864953,0.018028,0.351907,0.130945,0.526633,-0.300118,,,,,,
1322,11.016667,,,,-0.017989,1.025020,0.021829,1.864841,0.018071,0.351935,0.121218,0.526525,-0.304496,,,,,,
1323,11.025000,,,,-0.017999,1.025017,0.021831,1.864991,0.017969,0.351882,0.111042,0.526303,-0.308598,,,,,,
1324,11.033333,,,,-0.018019,1.025025,0.021782,1.864950,0.017993,0.351898,0.101146,0.525956,-0.312298,,,,,,
1325,11.041667,,,,-0.018024,1.025033,0.021791,1.864874,0.018053,0.351924,0.090845,0.525648,-0.315701,,,,,,
1326,11.050000,,,,-0.018010,1.025024,0.021827,1.865025,0.017980,0.351879,0.080398,0.525103,-0.318587,,,,,,
1327,11.058333,,,,-0.018010,1.025020,0.021823,1.864903,0.018017,0.351909,0.069956,0.524677,-0.320866,,,,,,
1328,11.066667,,,,-0.018024,1.025041,0.021782,1.864916,0.018040,0.351916,0.059399,0.524270,-0.322818,,,,,,
1329,11.075000,,,,-0.018011,1.025023,0.021818,1.864945,0.018021,0.351905,0.048760,0.523571,-0.324324,,,,,,
1330,11.083333,,,,-0.018000,1.025022,0.021816,1.864970,0.017999,0.351897,0.038033,0.522716,-0.325635,,,,,,
1331,11.091667,,,,-0.018007,1.025030,0.021820,1.865043,0.017953,0.351871,0.027298,0.522002,-0.326246,,,,,,
1332,11.100000,,,,-0.018019,1.025054,0.021781,1.864941,0.017999,0.351903,0.016436,0.521075,-0.326579,,,,,,
1333,11.108333,,,,-0.018025,1.025047,0.021778,1.864811,0.018090,0.351944,0.005564,0.520054,-0.326434,,,,,,
1334,11.116667,,,,-0.018013,1.025033,0.021807,1.864875,0.018046,0.351925,-0.005291,0.519181,-0.325917,,,,,,
1335,11.125000,,,,-0.018012,1.025036,0.021818,1.864856,0.018074,0.351935,-0.016243,0.517999,-0.324971,,,,,,
1336,11.133333,,,,-0.018015,1.025033,0.021809,1.864922,0.018019,0.351909,-0.027111,0.517029,-0.323463,,,,,,
1337,11.141667,,,,-0.018016,1.025033,0.021811,1.864931,0.018018,0.351906,-0.037957,0.515759,-0.321482,,,,,,
1338,11.150000,,,,-0.018038,1.025036,0.021773,1.864881,0.018057,0.351922,-0.048598,0.514669,-0.319258,,,,,,
1339,11.158333,,,,-0.018018,1.025024,0.021809,1.864976,0.017994,0.351892,-0.059360,0.513199,-0.316498,,,,,,
1340,11.166667,,,,-0.018041,1.025039,0.021769,1.864921,0.018037,0.351914,-0.070022,0.511959,-0.313288,,,,,,
1341,11.175000,,,,-0.018026,1.025026,0.021807,1.864974,0.017985,0.351889,-0.080670,0.510590,-0.309702,,,,,,
1342,11.183333,,,,-0.018026,1.025025,0.021806,1.864954,0.018003,0.351899,-0.091046,0.509218,-0.305665,,,,,,
1343,11.191667,,,,-0.018033,1.025031,0.021769,1.864847,0.018066,0.351934,-0.101520,0.507680,-0.301250,,,,,,
1344,11.200000,,,,-0.018011,1.025026,0.021809,1.865050,0.017952,0.351870,-0.111613,0.506348,-0.296169,,,,,,
1345,11.208333,,,,-0.017955,1.024988,0.021782,1.864927,0.018023,0.351908,-0.121874,0.504892,-0.290968,,,,,,
1346,11.216667,,,,-0.018021,1.025045,0.021759,1.864933,0.018015,0.351905,-0.131728,0.503351,-0.285224,,,,,,
1347,11.225000,,,,-0.018001,1.025027,0.021798,1.865029,0.017966,0.351876,-0.141616,0.501711,-0.279068,,,,,,
1348,11.233333,,,,-0.018023,1.025035,0.021760,1.864808,0.018082,0.351943,-0.151285,0.500335,-0.272549,,,,,,
1349,11.241667,,,,-0.018007,1.025026,0.021797,1.864892,0.018048,0.351920,-0.160744,0.498864,-0.265749,,,,,,
1350,11.250000,,,,-0.018014,1.025016,0.021797,1.864920,0.018017,0.351907,-0.170001,0.497350,-0.258239,,,,,,
1351,11.258333,,,,-0.018023,1.025037,0.021749,1.864904,0.018035,0.351915,-0.179052,0.495918,-0.250624,,,,,,
1352,11.266667,,,,-0.018031,1.025029,0.021756,1.864849,0.018083,0.351936,-0.187740,0.494283,-0.242475,,,,,,
1353,11.275000,,,,-0.018018,1.025011,0.021793,1.864872,0.018053,0.351925,-0.196422,0.492849,-0.233998,,,,,,
1354,11.283333,,,,-0.018015,1.025007,0.021790,1.864919,0.018030,0.351911,-0.204808,0.491478,-0.225106,,,,,,
1355,11.291667,,,,-0.018018,1.025010,0.021793,1.864824,0.018073,0.351941,-0.212858,0.490077,-0.215958,,,,,,
1356,11.300000,,,,-0.018044,1.025021,0.021754,1.864962,0.018015,0.351899,-0.220703,0.488627,-0.206500,,,,,,
1357,11.308333,,,,-0.018029,1.025006,0.021791,1.864936,0.018016,0.351907,-0.228415,0.487356,-0.196744,,,,,,
1358,11.316667,,,,-0.018029,1.025006,0.021789,1.864930,0.018024,0.351908,-0.235655,0.486207,-0.186519,,,,,,
1359,11.325000,,,,-0.018033,1.025022,0.021743,1.864872,0.018067,0.351926,-0.242605,0.484953,-0.176019,,,,,,
1360,11.333333,,,,-0.018017,1.025004,0.021789,1.864931,0.018001,0.351904,-0.249318,0.484023,-0.165325,,,,,,
1361,11.341667,,,,-0.018015,1.024999,0.021785,1.864941,0.018023,0.351904,-0.255623,0.482937,-0.154189,,,,,,
1362,11.350000,,,,-0.018032,1.025013,0.021741,1.864903,0.018053,0.351922,-0.261941,0.482162,-0.143195,,,,,,
1363,11.358333,,,,-0.018005,1.025004,0.021775,1.864902,0.018035,0.351918,-0.267606,0.481232,-0.131570,,,,,,
1364,11.366667,,,,-0.018013,1.024993,0.021775,1.864908,0.018020,0.351913,-0.273030,0.480661,-0.119655,,,,,,
1365,11.375000,,,,-0.018005,1.025003,0.021773,1.864880,0.018049,0.351926,-0.278217,0.480019,-0.108049,,,,,,
1366,11.383333,,,,-0.018019,1.024996,0.021777,1.864967,0.017992,0.351895,-0.282793,0.479464,-0.095815,,,,,,
1367,11.391667,,,,-0.018015,1.024999,0.021778,1.864845,0.018088,0.351939,-0.287201,0.478975,-0.083492,,,,,,
1368,11.400000,,,,-0.018027,1.024999,0.021785,1.864868,0.018063,0.351928,-0.291218,0.478626,-0.071097,,,,,,
1369,11.408333,,,,-0.018025,1.024994,0.021774,1.864865,0.018066,0.351927,-0.294946,0.478542,-0.058807,,,,,,
1370,11.416667,,,,-0.018033,1.024991,0.021782,1.864910,0.018029,0.351912,-0.298123,0.478669,-0.046129,,,,,,
1371,11.425000,,,,-0.018040,1.024987,0.021784,1.864973,0.018004,0.351895,-0.301135,0.478611,-0.033495,,,,,,
1372,11.433333,,,,-0.018038,1.024984,0.021782,1.864940,0.018021,0.351906,-0.303633,0.478758,-0.020710,,,,,,
1373,11.441667,,,,-0.018045,1.024985,0.021782,1.864865,0.018038,0.351922,-0.305896,0.479243,-0.008085,,,,,,
1374,11.450000,,,,-0.018040,1.024980,0.021785,1.864881,0.018055,0.351923,-0.307662,0.479715,0.004828,,,,,,
1375,11.458333,,,,-0.018042,1.024984,0.021780,1.864947,0.018012,0.351905,-0.308941,0.480160,0.017573,,,,,,
1376,11.466667,,,,-0.018095,1.024938,0.021752,1.864938,0.018019,0.351905,-0.309983,0.480826,0.030238,,,,,,
1377,11.475000,,,,-0.018059,1.024999,0.021748,1.864873,0.018051,0.351924,-0.310525,0.481517,0.042853,,,,,,
1378,11.483333,,,,-0.018039,1.024985,0.021781,1.864987,0.017991,0.351892,-0.310703,0.482299,0.055516,,,,,,
1379,11.491667,,,,-0.018028,1.024981,0.021780,1.864924,0.018028,0.351912,-0.310395,0.483258,0.068013,,,,,,
1380,11.500000,,,,-0.018033,1.024978,0.021784,1.864976,0.017999,0.351894,-0.309845,0.484292,0.080191,,,,,,
1381,11.508333,,,,-0.018029,1.024979,0.021780,1.864932,0.018002,0.351903,-0.308987,0.485252,0.092523,,,,,,
1382,11.516667,,,,-0.018036,1.024973,0.021786,1.864936,0.018018,0.351906,-0.307465,0.486349,0.104552,,,,,,
1383,11.525000,,,,-0.018032,1.024980,0.021787,1.864841,0.018072,0.351933,-0.305675,0.487528,0.116503,,,,,,
1384,11.533333,,,,-0.018036,1.024976,0.021783,1.864909,0.018029,0.351914,-0.303605,0.488588,0.128316,,,,,,
1385,11.541667,,,,-0.018033,1.024980,0.021789,1.864902,0.018051,0.351918,-0.301008,0.489744,0.139842,,,,,,
1386,11.550000,,,,-0.018045,1.024972,0.021795,1.864941,0.017999,0.351903,-0.298044,0.490905,0.151214,,,,,,
1387,11.558333,,,,-0.018044,1.024975,0.021790,1.864919,0.018035,0.351914,-0.294826,0.492279,0.162398,,,,,,
1388,11.566667,,,,-0.018044,1.024977,0.021792,1.864951,0.018032,0.351905,-0.291096,0.493616,0.173266,,,,,,
1389,11.575000,,,,-0.018094,1.024931,0.021761,1.864773,0.018101,0.351954,-0.286972,0.494854,0.184079,,,,,,
1390,11.583333,,,,-0.018040,1.024979,0.021794,1.864868,0.018059,0.351929,-0.282695,0.495956,0.194568,,,,,,
1391,11.591667,,,,-0.018039,1.024980,0.021803,1.864936,0.018019,0.351907,-0.278001,0.497347,0.204679,,,,,,
1392,11.600000,,,,-0.018036,1.024988,0.021799,1.864955,0.018001,0.351899,-0.272815,0.498665,0.214665,,,,,,
1393,11.608333,,,,-0.018038,1.024980,0.021794,1.864953,0.018028,0.351906,-0.267533,0.499828,0.224267,,,,,,
1394,11.616667,,,,-0.018035,1.024990,0.021794,1.864924,0.018021,0.351909,-0.261677,0.501013,0.233782,,,,,,
1395,11.625000,,,,-0.018038,1.024983,0.021789,1.864918,0.018046,0.351915,-0.255818,0.502140,0.242824,,,,,,
1396,11.633333,,,,-0.018033,1.024988,0.021795,1.864898,0.018029,0.351915,-0.249481,0.503304,0.251486,,,,,,
1397,11.641667,,,,-0.018031,1.024987,0.021794,1.864892,0.018044,0.351921,-0.242809,0.504453,0.260031,,,,,,
1398,11.650000,,,,-0.018029,1.024986,0.021796,1.864979,0.017982,0.351890,-0.236027,0.505518,0.268270,,,,,,
1399,11.658333,,,,-0.018040,1.024983,0.021797,1.864903,0.018015,0.351908,-0.228850,0.506568,0.276121,,,,,,
1400,11.666667,,,,-0.018037,1.024985,0.021795,1.864886,0.018035,0.351920,-0.221454,0.507603,0.283723,,,,,,
1401,11.675000,,,,-0.018036,1.024989,0.021794,1.864911,0.018031,0.351913,-0.213805,0.508485,0.290836,,,,,,
1402,11.683333,,,,-0.018038,1.024983,0.021796,1.864930,0.018037,0.351910,-0.205899,0.509367,0.297723,,,,,,
1403,11.691667,,,,-0.018039,1.024981,0.021794,1.864919,0.018034,0.351914,-0.197845,0.510309,0.304195,,,,,,
1404,11.700000,,,,-0.018039,1.024987,0.021802,1.864895,0.018037,0.351916,-0.189549,0.510945,0.310297,,,,,,
1405,11.708333,,,,-0.018031,1.024988,0.021799,1.864943,0.018009,0.351902,-0.181103,0.511658,0.316099,,,,,,
1406,11.716667,,,,-0.018051,1.025000,0.021757,1.864853,0.018062,0.351929,-0.172310,0.512253,0.321612,,,,,,
1407,11.725000,,,,-0.018091,1.024934,0.021754,1.864932,0.018016,0.351908,-0.163372,0.512926,0.326672,,,,,,
1408,11.733333,,,,-0.018026,1.024991,0.021793,1.864959,0.018001,0.351897,-0.154366,0.513498,0.331323,,,,,,
1409,11.741667,,,,-0.018022,1.024992,0.021789,1.864918,0.018005,0.351902,-0.145264,0.513990,0.335644,,,,,,
1410,11.750000,,,,-0.018021,1.024999,0.021793,1.864948,0.018015,0.351902,-0.135863,0.514291,0.339539,,,,,,
1411,11.758333,,,,-0.018018,1.024989,0.021778,1.864920,0.018023,0.351908,-0.126554,0.514497,0.343039,,,,,,
1412,11.766667,,,,-0.018016,1.024987,0.021790,1.864860,0.018060,0.351931,-0.116842,0.514958,0.346212,-1.922080,1.037245,-1.176777,,,
1413,11.775000,,,,-0.018011,1.024985,0.021785,1.864965,0.018008,0.351900,-0.107253,0.515100,0.349131,-1.922067,1.037217,-1.176862,,,
1414,11.783333,,,,-0.018012,1.024987,0.021788,1.864928,0.018022,0.351908,-0.097555,0.515200,0.351422,,,,,,
1415,11.791667,,,,-0.018016,1.024983,0.021786,1.864930,0.018010,0.351907,-0.087712,0.515141,0.353372,,,,,,
1416,11.800000,,,,-0.018078,1.024933,0.021757,1.864940,0.018024,0.351909,-0.077712,0.515237,0.355092,,,,,,
1417,11.808333,,,,-0.018019,1.024982,0.021787,1.864932,0.018024,0.351907,-0.067644,0.515190,0.356389,,,,,,
1418,11.816667,,,,-0.018081,1.024934,0.021761,1.864844,0.018069,0.351932,-0.057628,0.514975,0.357167,,,,,,
1419,11.825000,,,,-0.018014,1.024990,0.021791,1.864890,0.018046,0.351921,-0.047696,0.514760,0.357465,,,,,,
1420,11.833333,,,,-0.018017,1.024989,0.021788,1.864936,0.017987,0.351896,-0.037631,0.514478,0.357454,,,,,,
1421,11.841667,,,,-0.018017,1.024987,0.021795,1.864961,0.017995,0.351894,-0.027619,0.513984,0.357096,,,,,,
1422,11.850000,,,,-0.018020,1.024981,0.021787,1.864869,0.018050,0.351926,-0.017565,0.513657,0.356258,,,,,,
1423,11.858333,,,,-0.018004,1.024988,0.021790,1.864954,0.018009,0.351902,-0.007604,0.513094,0.355134,,,,,,
1424,11.866667,,,,-0.018007,1.024987,0.021789,1.864853,0.018050,0.351926,0.002464,0.512552,0.353520,,,,,,
1425,11.875000,,,,-0.018006,1.024980,0.021787,1.864899,0.018043,0.351920,0.012402,0.511959,0.351610,,,,,,
1426,11.883333,,,,-0.017998,1.024995,0.021791,1.864932,0.018014,0.351905,0.022254,0.511294,0.349095,,,,,,
1427,11.891667,,,,-0.017991,1.024986,0.021780,1.864899,0.018026,0.351913,0.032089,0.510538,0.346400,,,,,,
1428,11.900000,,,,-0.017993,1.024983,0.021786,1.864843,0.018040,0.351924,0.041757,0.509644,0.343264,,,,,,
1429,11.908333,,,,-0.017985,1.024984,0.021783,1.864891,0.018047,0.351923,0.051470,0.508794,0.339759,,,,,,
1430,11.916667,,,,-0.017980,1.024981,0.021781,1.864912,0.018025,0.351913,0.060892,0.507980,0.335789,,,,,,
1431,11.925000,,,,-0.017982,1.024987,0.021787,1.864870,0.018037,0.351920,0.070247,0.506969,0.331349,,,,,,
1432,11.933333,,,,-0.017981,1.024985,0.021781,1.864941,0.018028,0.351909,0.079551,0.505957,0.326776,,,,,,
1433,11.941667,,,,-0.017982,1.024985,0.021781,1.864964,0.018001,0.351898,0.088791,0.504992,0.321679,,,,,,
1434,11.950000,,,,-0.017984,1.024985,0.021778,1.864907,0.018041,0.351918,0.097790,0.503838,0.316322,,,,,,
1435,11.958333,,,,-0.017985,1.024985,0.021779,1.864947,0.018015,0.351903,0.106556,0.502855,0.310487,,,,,,
1436,11.966667,,,,-0.017977,1.024981,0.021774,1.864946,0.017997,0.351897,0.115172,0.501748,0.304329,,,,,,
1437,11.975000,,,,-0.017985,1.024989,0.021776,1.864894,0.018038,0.351919,0.123653,0.500521,0.297848,,,,,,
1438,11.983333,,,,-0.017981,1.024983,0.021780,1.864960,0.018011,0.351902,0.131969,0.499389,0.291013,,,,,,
1439,11.991667,,,,-0.017975,1.024984,0.021775,1.864874,0.018041,0.351923,0.139946,0.498210,0.283876,,,,,,
1440,12.000000,,,,-0.017923,1.024940,0.021750,1.864890,0.018043,0.351919,0.147717,0.496991,0.276301,,,,,,
1441,12.008333,,,,-0.017969,1.024990,0.021775,1.864924,0.018022,0.351910,0.155308,0.495759,0.268722,,,,,,
1442,12.016667,,,,-0.017914,1.024943,0.021745,1.864897,0.018026,0.351912,0.161945,0.494379,0.260443,,,,,,
1443,12.025000,,,,-0.017960,1.024995,0.021769,1.864898,0.018025,0.351911,0.169487,0.493486,0.252115,,,,,,
1444,12.033333,,,,-0.017957,1.024989,0.021769,1.864907,0.018035,0.351918,0.176262,0.492342,0.243440,,,,,,
1445,12.041667,,,,-0.017910,1.024958,0.021745,1.864858,0.018065,0.351932,0.183227,0.491003,0.234414,,,,,,
1446,12.050000,,,,-0.017908,1.024950,0.021744,1.864985,0.017976,0.351885,0.189166,0.489805,0.225102,,,,,,
1447,12.058333,,,,-0.017897,1.024953,0.021744,1.864902,0.018035,0.351917,0.195163,0.488705,0.215702,,,,,,
1448,12.066667,,,,-0.017908,1.024956,0.021747,1.864897,0.018032,0.351917,0.200885,0.487657,0.206199,,,,,,
1449,12.075000,,,,-0.017953,1.024994,0.021771,1.864969,0.017988,0.351891,0.205948,0.486662,0.196366,,,,,,
1450,12.083333,,,,-0.017912,1.024953,0.021749,1.864913,0.018008,0.351906,0.210776,0.485436,0.185996,,,,,,
1451,12.091667,,,,-0.017911,1.024954,0.021752,1.864936,0.018019,0.351907,0.215594,0.484458,0.175791,,,,,,
1452,12.100000,,,,-0.017904,1.024960,0.021754,1.864870,0.018037,0.351920,0.220196,0.483376,0.165060,,,,,,
1453,12.108333,,,,-0.017913,1.024963,0.021753,1.864958,0.017994,0.351897,0.224132,0.482446,0.154304,,,,,,
1454,12.116667,,,,-0.017912,1.024959,0.021757,1.864895,0.018038,0.351919,0.227846,0.481386,0.143459,,,,,,
1455,12.125000,,,,-0.017954,1.025005,0.021777,1.864906,0.018025,0.351914,0.231136,0.480641,0.132464,,,,,,
1456,12.133333,,,,-0.017944,1.025004,0.021776,1.864958,0.018000,0.351898,0.234053,0.479845,0.121341,,,,,,
1457,12.141667,,,,-0.017894,1.024967,0.021754,1.864908,0.018042,0.351916,0.236600,0.479032,0.110152,,,,,,
1458,12.150000,,,,-0.017900,1.024969,0.021756,1.864830,0.018059,0.351934,0.238801,0.478360,0.098744,,,,,,
1459,12.158333,,,,-0.017890,1.024974,0.021759,1.864942,0.018003,0.351903,0.240546,0.477632,0.087212,,,,,,
1460,12.166667,,,,-0.017892,1.024972,0.021755,1.864934,0.018021,0.351908,0.242032,0.476992,0.075684,,,,,,
1461,12.175000,,,,-0.017901,1.024972,0.021756,1.864869,0.018042,0.351923,0.243117,0.476479,0.064105,,,,,,
1462,12.183333,,,,-0.017901,1.024973,0.021761,1.864963,0.017992,0.351895,0.243931,0.475972,0.052554,,,,,,
1463,12.191667,,,,-0.017901,1.024977,0.021765,1.864843,0.018069,0.351934,0.244267,0.475625,0.040932,,,,,,
1464,12.200000,,,,-0.017904,1.024974,0.021760,1.864812,0.018088,0.351946,0.244170,0.475347,0.029223,,,,,,
1465,12.208333,,,,-0.017903,1.024975,0.021761,1.864939,0.018019,0.351907,0.243813,0.474926,0.017559,,,,,,
1466,12.216667,,,,-0.017959,1.025018,0.021788,1.864930,0.018028,0.351908,0.242934,0.474685,0.005953,,,,,,
1467,12.225000,,,,-0.017953,1.025023,0.021785,1.864877,0.018042,0.351924,0.241881,0.474591,-0.005478,,,,,,
1468,12.233333,,,,-0.017903,1.024977,0.021768,1.864944,0.018025,0.351905,0.240206,0.474489,-0.017209,,,,,,
1469,12.241667,,,,-0.017959,1.025021,0.021793,1.864966,0.018016,0.351902,0.238336,0.474448,-0.028467,,,,,,
1470,12.250000,,,,-0.017909,1.024979,0.021774,1.864916,0.018029,0.351915,0.236063,0.474430,-0.039907,,,,,,
1471,12.258333,,,,-0.017953,1.025021,0.021787,1.864961,0.017995,0.351896,0.233474,0.474589,-0.050962,,,,,,
1472,12.266667,,,,-0.017904,1.024979,0.021773,1.864928,0.018029,0.351911,0.230392,0.474615,-0.062107,,,,,,
