Format Version,1.21,Take Name,Run_3_Paketband,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-14 10.47.58 AM,Total Frames in Take,4035,Total Exported Frames,4035,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
2421,20.175000,-0.017980,1.025020,0.021766,-0.082717,0.420936,-0.070601,1.864931,0.017995,0.351902
2422,20.183333,-0.017990,1.025011,0.021769,-0.082754,0.420412,-0.066917,1.864990,0.017972,0.351884
2423,20.191667,-0.017987,1.025017,0.021767,-0.082979,0.419886,-0.062933,1.864989,0.017959,0.351879
2424,20.200000,-0.017986,1.025014,0.021766,-0.083066,0.419333,-0.059169,1.864978,0.017991,0.351889
2425,20.208333,-0.017978,1.025021,0.021771,-0.083090,0.418725,-0.055059,1.864900,0.018016,0.351912
2426,20.216667,-0.017989,1.025018,0.021767,-0.082898,0.418208,-0.050961,1.865006,0.017958,0.351879
2427,20.225000,-0.017994,1.025028,0.021729,-0.082751,0.417816,-0.046555,1.864958,0.017979,0.351891
2428,20.233333,-0.017980,1.025014,0.021764,-0.082571,0.417356,-0.042340,1.865034,0.017936,0.351869
2429,20.241667,-0.017982,1.025014,0.021769,-0.082256,0.416977,-0.037934,1.864908,0.018009,0.351908
2430,20.250000,-0.017979,1.025014,0.021766,-0.081880,0.416480,-0.033366,1.864956,0.017974,0.351891
2431,20.258333,-0.017985,1.025017,0.021769,-0.081365,0.416081,-0.028741,1.864948,0.017991,0.351895
2432,20.266667,-0.017987,1.025007,0.021765,-0.080913,0.415654,-0.024301,1.864984,0.017968,0.351883
2433,20.275000,-0.017988,1.025017,0.021764,-0.080356,0.415335,-0.019544,1.864944,0.018003,0.351902
2434,20.283333,-0.017977,1.025017,0.021770,-0.079682,0.414960,-0.014774,1.864908,0.018009,0.351908
2435,20.291667,-0.017978,1.025017,0.021770,-0.079064,0.414700,-0.009919,1.864962,0.017980,0.351893
2436,20.300000,-0.017984,1.025014,0.021770,-0.078266,0.414330,-0.005240,1.864939,0.018018,0.351904
2437,20.308333,-0.017981,1.025010,0.021765,-0.077335,0.414164,-0.000296,1.865001,0.017953,0.351880
2438,20.316667,-0.017980,1.025010,0.021769,-0.076623,0.413846,0.004555,1.865010,0.017957,0.351878
2439,20.325000,-0.017987,1.025002,0.021762,-0.075621,0.413777,0.009431,1.864938,0.018022,0.351907
2440,20.333333,-0.017978,1.025011,0.021766,-0.074467,0.413698,0.014620,1.864925,0.017993,0.351899
2441,20.341667,-0.017981,1.025015,0.021769,-0.073425,0.413581,0.019502,1.864970,0.017980,0.351890
2442,20.350000,-0.017981,1.025004,0.021761,-0.072309,0.413478,0.024474,1.865006,0.017962,0.351880
2443,20.358333,-0.017978,1.024998,0.021760,-0.071027,0.413348,0.029483,1.864906,0.018017,0.351909
2444,20.366667,-0.017982,1.025006,0.021766,-0.069786,0.413487,0.034411,1.864966,0.017978,0.351893
2445,20.375000,-0.017984,1.025003,0.021769,-0.068517,0.413601,0.039315,1.865042,0.017947,0.351872
2446,20.383333,-0.017983,1.025008,0.021760,-0.067062,0.413594,0.044400,1.865010,0.017956,0.351877
2447,20.391667,-0.017990,1.024996,0.021752,-0.065727,0.413706,0.049242,1.864999,0.017964,0.351881
2448,20.400000,-0.017981,1.024996,0.021763,-0.064274,0.414063,0.054157,1.865081,0.017923,0.351854
2449,20.408333,-0.017984,1.024993,0.021759,-0.062702,0.414120,0.058986,1.864982,0.017969,0.351885
2450,20.416667,-0.017982,1.024992,0.021767,-0.061110,0.414512,0.063874,1.864912,0.018005,0.351906
2451,20.425000,-0.017979,1.024998,0.021760,-0.059571,0.414642,0.068705,1.864970,0.017963,0.351886
2452,20.433333,-0.017981,1.025000,0.021764,-0.057768,0.414892,0.073424,1.865055,0.017942,0.351865
2453,20.441667,-0.017982,1.025002,0.021763,-0.056145,0.415378,0.078029,1.864997,0.017952,0.351878
2454,20.450000,-0.017978,1.025008,0.021768,-0.054540,0.415680,0.082656,1.865001,0.017966,0.351881
2455,20.458333,-0.017975,1.025008,0.021769,-0.052690,0.416174,0.087056,1.864978,0.017961,0.351882
2456,20.466667,-0.017982,1.025005,0.021765,-0.050942,0.416511,0.091501,1.864926,0.017989,0.351898
2457,20.475000,-0.017982,1.025003,0.021766,-0.049065,0.417217,0.096032,1.864997,0.017980,0.351885
2458,20.483333,-0.017982,1.025010,0.021771,-0.047232,0.417505,0.100166,1.865042,0.017944,0.351871
2459,20.491667,-0.017980,1.025006,0.021767,-0.045285,0.418103,0.104419,1.864980,0.017984,0.351888
2460,20.500000,-0.017980,1.025003,0.021763,-0.043470,0.418755,0.108440,1.864960,0.017995,0.351894
2461,20.508333,-0.017979,1.025004,0.021769,-0.041483,0.419123,0.112477,1.865004,0.017976,0.351882
2462,20.516667,-0.017984,1.025008,0.021766,-0.039451,0.419938,0.116514,1.864919,0.018008,0.351903
2463,20.525000,-0.017932,1.024960,0.021744,-0.037630,0.420416,0.120137,1.864968,0.017982,0.351892
2464,20.533333,-0.017981,1.024992,0.021761,-0.035526,0.421056,0.123875,1.864970,0.017985,0.351891
2465,20.541667,-0.017979,1.025002,0.021761,-0.033545,0.421606,0.127541,1.864973,0.017963,0.351883
2466,20.550000,-0.017976,1.024999,0.021764,-0.031533,0.422318,0.130831,1.864966,0.017996,0.351894
2467,20.558333,-0.017977,1.025002,0.021761,-0.029600,0.422866,0.134136,1.865026,0.017956,0.351874
2468,20.566667,-0.017979,1.025001,0.021765,-0.027703,0.423492,0.137248,1.864984,0.017971,0.351885
2469,20.575000,-0.017974,1.025000,0.021762,-0.025427,0.424174,0.140541,1.864952,0.017988,0.351894
2470,20.583333,-0.017980,1.025001,0.021757,-0.023533,0.424739,0.143405,1.865016,0.017957,0.351879
2471,20.591667,-0.017971,1.025001,0.021759,-0.021497,0.425335,0.146222,1.865004,0.017953,0.351877
2472,20.600000,-0.017977,1.024997,0.021763,-0.019468,0.425820,0.148874,1.864945,0.017982,0.351894
2473,20.608333,-0.017975,1.025002,0.021762,-0.017513,0.426525,0.151288,1.864907,0.018017,0.351909
2474,20.616667,-0.017978,1.025002,0.021765,-0.015414,0.427167,0.153699,1.864965,0.018001,0.351897
2475,20.625000,-0.017977,1.025004,0.021766,-0.013602,0.427580,0.155879,1.865001,0.017960,0.351880
2476,20.633333,-0.017972,1.025002,0.021768,-0.011545,0.428261,0.158000,1.864913,0.018019,0.351909
2477,20.641667,-0.017981,1.025001,0.021765,-0.009640,0.428556,0.159918,1.864989,0.017985,0.351891
2478,20.650000,-0.017970,1.025007,0.021765,-0.007594,0.429193,0.161681,1.864959,0.017988,0.351891
2479,20.658333,-0.017976,1.025006,0.021767,-0.005807,0.429632,0.163245,1.864969,0.017972,0.351887
2480,20.666667,-0.017977,1.024999,0.021767,-0.003755,0.430176,0.164800,1.864947,0.018000,0.351900
2481,20.675000,-0.017971,1.025005,0.021770,-0.001891,0.430425,0.166201,1.864976,0.017981,0.351890
2482,20.683333,-0.017974,1.025005,0.021767,-0.000054,0.430877,0.167243,1.864918,0.018006,0.351904
2483,20.691667,-0.017977,1.024999,0.021769,0.001718,0.431161,0.168191,1.864994,0.017951,0.351877
2484,20.700000,-0.017970,1.025000,0.021763,0.003571,0.431529,0.169061,1.864969,0.017987,0.351892
2485,20.708333,-0.017971,1.025007,0.021769,0.005244,0.431689,0.169788,1.864967,0.017971,0.351886
2486,20.716667,-0.017975,1.025004,0.021763,0.007044,0.432059,0.170264,1.865027,0.017950,0.351873
2487,20.725000,-0.017916,1.024964,0.021749,0.008680,0.432203,0.170587,1.864967,0.017985,0.351893
2488,20.733333,-0.017972,1.025006,0.021766,0.010269,0.432329,0.170851,1.864952,0.017988,0.351894
2489,20.741667,-0.017975,1.025006,0.021769,0.011921,0.432494,0.170931,1.864964,0.017988,0.351892
2490,20.750000,-0.017972,1.024999,0.021765,0.013503,0.432511,0.170853,1.864938,0.018006,0.351902
2491,20.758333,-0.017975,1.024994,0.021764,0.015098,0.432581,0.170519,1.864936,0.018003,0.351900
2492,20.766667,-0.017978,1.025000,0.021771,0.016467,0.432640,0.170123,1.864921,0.017980,0.351897
2493,20.775000,-0.017975,1.025006,0.021773,0.017985,0.432517,0.169598,1.864993,0.017964,0.351883
2494,20.783333,-0.017972,1.024995,0.021768,0.019353,0.432415,0.168761,1.864946,0.018009,0.351903
2495,20.791667,-0.017976,1.025000,0.021769,0.020822,0.432439,0.167936,1.864960,0.017986,0.351895
2496,20.800000,-0.017967,1.025003,0.021764,0.022057,0.432160,0.166931,1.864949,0.017968,0.351890
2497,20.808333,-0.017974,1.025000,0.021765,0.023310,0.431861,0.165611,1.864919,0.018006,0.351902
2498,20.816667,-0.017969,1.025008,0.021762,0.024311,0.431729,0.164377,1.864930,0.018002,0.351902
2499,20.825000,-0.017970,1.025011,0.021763,0.025658,0.431398,0.162814,1.865043,0.017934,0.351868
2500,20.833333,-0.017970,1.025001,0.021762,0.026647,0.431149,0.161147,1.864967,0.017986,0.351894
2501,20.841667,-0.017973,1.025012,0.021763,0.027726,0.430856,0.159318,1.864976,0.017952,0.351881
2502,20.850000,-0.017967,1.025008,0.021765,0.028776,0.430476,0.157508,1.864869,0.018037,0.351922
2503,20.858333,-0.017971,1.025002,0.021763,0.029480,0.430097,0.155279,1.865002,0.017976,0.351883
2504,20.866667,-0.017921,1.024962,0.021737,0.030524,0.429527,0.153148,1.864915,0.018009,0.351907
2505,20.875000,-0.017922,1.024963,0.021744,0.031148,0.429121,0.150711,1.865037,0.017951,0.351871
2506,20.883333,-0.017965,1.025006,0.021766,0.031906,0.428715,0.148301,1.864993,0.017989,0.351888
2507,20.891667,-0.017965,1.025003,0.021766,0.032662,0.428093,0.145645,1.864982,0.017963,0.351883
2508,20.900000,-0.017971,1.025010,0.021772,0.033128,0.427621,0.142861,1.865023,0.017943,0.351873
2509,20.908333,-0.017966,1.025006,0.021775,0.033721,0.427272,0.140073,1.864980,0.017985,0.351889
2510,20.916667,-0.017969,1.025007,0.021769,0.034300,0.426612,0.137022,1.865015,0.017951,0.351872
2511,20.925000,-0.017972,1.025002,0.021773,0.034758,0.426016,0.133945,1.865006,0.017977,0.351885
2512,20.933333,-0.017966,1.025008,0.021768,0.035062,0.425571,0.130740,1.865022,0.017947,0.351871
2513,20.941667,-0.017965,1.025005,0.021768,0.035261,0.424806,0.127298,1.864934,0.017993,0.351900
2514,20.950000,-0.017968,1.025007,0.021771,0.035524,0.424198,0.123856,1.865080,0.017902,0.351851
2515,20.958333,-0.017963,1.025006,0.021768,0.035643,0.423545,0.120308,1.865021,0.017953,0.351874
2516,20.966667,-0.017912,1.024962,0.021752,0.035574,0.423003,0.116610,1.864983,0.017969,0.351884
2517,20.975000,-0.017965,1.025004,0.021774,0.035708,0.422362,0.112889,1.864988,0.017960,0.351880
2518,20.983333,-0.017960,1.025001,0.021774,0.035660,0.421833,0.109017,1.865024,0.017955,0.351874
2519,20.991667,-0.017963,1.025000,0.021770,0.035543,0.421236,0.105043,1.865001,0.017960,0.351882
2520,21.000000,-0.017966,1.025002,0.021776,0.035365,0.420540,0.101045,1.865052,0.017928,0.351863
2521,21.008333,-0.017966,1.025016,0.021775,0.035081,0.420044,0.096907,1.865014,0.017959,0.351877
2522,21.016667,-0.017967,1.025003,0.021773,0.034733,0.419490,0.092710,1.865017,0.017964,0.351880
2523,21.025000,-0.017965,1.024999,0.021772,0.034383,0.418905,0.088479,1.864950,0.017987,0.351894
2524,21.033333,-0.017964,1.025003,0.021773,0.033941,0.418426,0.084100,1.865018,0.017937,0.351868
2525,21.041667,-0.017963,1.025006,0.021768,0.033318,0.417835,0.079798,1.864954,0.017995,0.351897
2526,21.050000,-0.017967,1.025005,0.021771,0.032810,0.417440,0.075305,1.864995,0.017971,0.351883
2527,21.058333,-0.017960,1.024996,0.021764,0.032170,0.417026,0.070775,1.864929,0.018010,0.351903
2528,21.066667,-0.017912,1.024960,0.021753,0.031409,0.416471,0.066267,1.864967,0.017985,0.351893
2529,21.075000,-0.017960,1.025005,0.021772,0.030647,0.415966,0.061758,1.864930,0.018002,0.351902
2530,21.083333,-0.017964,1.025006,0.021767,0.029771,0.415672,0.057104,1.864976,0.017985,0.351889
2531,21.091667,-0.017914,1.024961,0.021747,0.028845,0.415364,0.052428,1.864979,0.017966,0.351885
2532,21.100000,-0.017962,1.025004,0.021766,0.027745,0.414977,0.047680,1.864957,0.017984,0.351891
2533,21.108333,-0.017966,1.025012,0.021774,0.026922,0.414682,0.043167,1.865027,0.017954,0.351872
2534,21.116667,-0.017914,1.024969,0.021750,0.025811,0.414474,0.038471,1.865039,0.017952,0.351873
2535,21.125000,-0.017965,1.025007,0.021765,0.024605,0.414237,0.033669,1.865041,0.017945,0.351869
2536,21.133333,-0.017958,1.025007,0.021773,0.023288,0.414001,0.028895,1.864979,0.017977,0.351887
2537,21.141667,-0.017966,1.025008,0.021770,0.022122,0.413835,0.024291,1.864915,0.018023,0.351911
2538,21.150000,-0.017962,1.025012,0.021769,0.020797,0.413746,0.019569,1.864957,0.017990,0.351894
2539,21.158333,-0.017914,1.024961,0.021751,0.019400,0.413671,0.014928,1.864981,0.017984,0.351888
2540,21.166667,-0.017962,1.025005,0.021765,0.018049,0.413640,0.010223,1.864985,0.017988,0.351888
2541,21.175000,-0.017966,1.025009,0.021766,0.016507,0.413609,0.005669,1.864958,0.017988,0.351893
2542,21.183333,-0.017984,1.025023,0.021731,0.014951,0.413568,0.001162,1.865011,0.017969,0.351881
2543,21.191667,-0.017964,1.025012,0.021767,0.013436,0.413610,-0.003549,1.864988,0.017971,0.351885
2544,21.200000,-0.017962,1.025002,0.021766,0.011754,0.413775,-0.008146,1.864977,0.017985,0.351887
2545,21.208333,-0.017965,1.025011,0.021774,0.010066,0.413745,-0.012598,1.864866,0.018038,0.351920
2546,21.216667,-0.017964,1.025009,0.021767,0.008330,0.413886,-0.017007,1.864964,0.017985,0.351896
2547,21.225000,-0.017965,1.025010,0.021774,0.006755,0.414106,-0.021415,1.864886,0.018015,0.351912
2548,21.233333,-0.017963,1.025012,0.021771,0.004993,0.414330,-0.025598,1.864941,0.017987,0.351899
2549,21.241667,-0.017971,1.025014,0.021768,0.003079,0.414504,-0.030000,1.865041,0.017938,0.351866
2550,21.250000,-0.017968,1.025015,0.021768,0.001284,0.414859,-0.034097,1.864984,0.017998,0.351894
2551,21.258333,-0.017967,1.025012,0.021770,-0.000648,0.415011,-0.038311,1.864939,0.018013,0.351905
2552,21.266667,-0.017960,1.025015,0.021769,-0.002420,0.415355,-0.042175,1.865113,0.017914,0.351851
2553,21.275000,-0.017963,1.025013,0.021765,-0.004522,0.415806,-0.046184,1.865023,0.017953,0.351872
2554,21.283333,-0.017970,1.025011,0.021766,-0.006358,0.416097,-0.050116,1.864978,0.017976,0.351888
2555,21.291667,-0.017983,1.025027,0.021730,-0.008365,0.416396,-0.053715,1.864933,0.018003,0.351903
2556,21.300000,-0.017973,1.025018,0.021769,-0.010329,0.416959,-0.057462,1.865017,0.017960,0.351877
2557,21.308333,-0.017972,1.025018,0.021767,-0.012257,0.417192,-0.061042,1.864985,0.017959,0.351881
2558,21.316667,-0.017976,1.025017,0.021770,-0.014245,0.417725,-0.064411,1.864912,0.018025,0.351913
2559,21.325000,-0.017980,1.025011,0.021766,-0.016403,0.418155,-0.067842,1.865004,0.017965,0.351882
2560,21.333333,-0.017970,1.025008,0.021768,-0.018304,0.418548,-0.070998,1.864869,0.018030,0.351919
2561,21.341667,-0.017985,1.025022,0.021734,-0.020408,0.419004,-0.074122,1.864977,0.017965,0.351884
2562,21.350000,-0.017974,1.025011,0.021771,-0.022528,0.419480,-0.077119,1.865012,0.017962,0.351877
2563,21.358333,-0.017973,1.025010,0.021767,-0.024528,0.419768,-0.080043,1.864951,0.017987,0.351894
2564,21.366667,-0.017973,1.025010,0.021764,-0.026589,0.420337,-0.082806,1.864929,0.018010,0.351903
2565,21.375000,-0.017980,1.025014,0.021770,-0.028672,0.420759,-0.085340,1.865037,0.017956,0.351872
2566,21.383333,-0.017977,1.025017,0.021767,-0.030562,0.421237,-0.087890,1.864929,0.017987,0.351900
2567,21.391667,-0.017980,1.025019,0.021767,-0.032673,0.421701,-0.090243,1.864976,0.017965,0.351885
2568,21.400000,-0.017977,1.025020,0.021771,-0.034793,0.422086,-0.092503,1.864986,0.017980,0.351886
2569,21.408333,-0.017982,1.025023,0.021772,-0.036631,0.422451,-0.094510,1.865049,0.017941,0.351869
2570,21.416667,-0.017980,1.025017,0.021772,-0.038665,0.422922,-0.096487,1.864974,0.017983,0.351890
2571,21.425000,-0.017979,1.025019,0.021766,-0.040699,0.423422,-0.098370,1.864987,0.017982,0.351886
2572,21.433333,-0.017980,1.025021,0.021770,-0.042498,0.423587,-0.099940,1.864838,0.018054,0.351933
2573,21.441667,-0.017977,1.025016,0.021764,-0.044463,0.424117,-0.101514,1.864932,0.018014,0.351907
2574,21.450000,-0.017982,1.025012,0.021770,-0.046416,0.424364,-0.102981,1.864895,0.018015,0.351912
2575,21.458333,-0.017978,1.025017,0.021770,-0.048228,0.424609,-0.104003,1.865025,0.017948,0.351871
2576,21.466667,-0.017981,1.025021,0.021774,-0.050179,0.424969,-0.105188,1.864914,0.018009,0.351909
2577,21.475000,-0.017980,1.025015,0.021773,-0.051779,0.425181,-0.106092,1.864938,0.018005,0.351901
2578,21.483333,-0.017984,1.025014,0.021770,-0.053669,0.425427,-0.106890,1.864994,0.017980,0.351887
2579,21.491667,-0.017996,1.025036,0.021733,-0.055393,0.425592,-0.107399,1.865001,0.017956,0.351880
2580,21.500000,-0.017983,1.025018,0.021768,-0.057146,0.425899,-0.107937,1.864916,0.018008,0.351908
2581,21.508333,-0.017986,1.025017,0.021767,-0.058689,0.425928,-0.108147,1.864927,0.018023,0.351908
2582,21.516667,-0.018000,1.025035,0.021733,-0.060424,0.426100,-0.108349,1.864957,0.017999,0.351898
2583,21.525000,-0.017982,1.025012,0.021775,-0.061950,0.426187,-0.108401,1.865047,0.017938,0.351868
2584,21.533333,-0.017991,1.025023,0.021775,-0.063563,0.426273,-0.108366,1.864943,0.018004,0.351899
2585,21.541667,-0.017986,1.025025,0.021768,-0.065031,0.426222,-0.107995,1.864930,0.017995,0.351903
2586,21.550000,-0.017984,1.025015,0.021772,-0.066451,0.426276,-0.107456,1.864947,0.017994,0.351897
2587,21.558333,-0.017989,1.025018,0.021769,-0.067854,0.426237,-0.106970,1.864958,0.018012,0.351901
2588,21.566667,-0.017989,1.025008,0.021772,-0.069170,0.426074,-0.106236,1.864904,0.018041,0.351916
2589,21.575000,-0.017987,1.025019,0.021776,-0.070557,0.426111,-0.105292,1.864924,0.018018,0.351908
2590,21.583333,-0.017981,1.025012,0.021771,-0.071662,0.425982,-0.104196,1.865007,0.017948,0.351874
2591,21.591667,-0.018000,1.025029,0.021730,-0.072920,0.425669,-0.103017,1.864958,0.017980,0.351891
2592,21.600000,-0.017986,1.025023,0.021775,-0.074006,0.425623,-0.101699,1.864965,0.018006,0.351897
2593,21.608333,-0.017978,1.025019,0.021769,-0.075096,0.425437,-0.100092,1.864967,0.017983,0.351889
2594,21.616667,-0.017984,1.025018,0.021767,-0.076095,0.425102,-0.098434,1.865017,0.017944,0.351874
2595,21.625000,-0.017987,1.025018,0.021771,-0.077020,0.424814,-0.096718,1.864970,0.017985,0.351891
2596,21.633333,-0.017981,1.025011,0.021770,-0.077911,0.424543,-0.094742,1.864988,0.017969,0.351884
2597,21.641667,-0.017982,1.025015,0.021773,-0.078725,0.424199,-0.092631,1.864996,0.017979,0.351884
2598,21.650000,-0.017979,1.025016,0.021780,-0.079414,0.423851,-0.090242,1.864937,0.017994,0.351900
2599,21.658333,-0.017978,1.025021,0.021772,-0.080358,0.423479,-0.088084,1.865001,0.017984,0.351888
2600,21.666667,-0.017976,1.025019,0.021770,-0.080856,0.423192,-0.085556,1.864951,0.017993,0.351896
2601,21.675000,-0.017983,1.025021,0.021774,-0.081320,0.422782,-0.082877,1.864987,0.017971,0.351884
2602,21.683333,-0.017982,1.025018,0.021772,-0.081830,0.422393,-0.080157,1.865045,0.017944,0.351869
2603,21.691667,-0.017975,1.025020,0.021769,-0.082420,0.421807,-0.077295,1.864970,0.017978,0.351889
2604,21.700000,-0.017987,1.025015,0.021769,-0.082807,0.421433,-0.074365,1.865014,0.017975,0.351882
2605,21.708333,-0.017984,1.025018,0.021771,-0.082931,0.421052,-0.071218,1.864982,0.017979,0.351887
2606,21.716667,-0.017984,1.025010,0.021770,-0.083195,0.420610,-0.067932,1.865029,0.017951,0.351873
2607,21.725000,-0.017986,1.025017,0.021766,-0.083343,0.420124,-0.064689,1.864908,0.018013,0.351908
2608,21.733333,-0.017988,1.025015,0.021767,-0.083551,0.419675,-0.061289,1.865041,0.017953,0.351872
2609,21.741667,-0.017981,1.025015,0.021766,-0.083560,0.419127,-0.057632,1.864988,0.017966,0.351883
2610,21.750000,-0.017988,1.025006,0.021768,-0.083450,0.418718,-0.054061,1.864928,0.017989,0.351898
2611,21.758333,-0.017982,1.025011,0.021773,-0.083195,0.418197,-0.050172,1.864918,0.018018,0.351909
2612,21.766667,-0.017979,1.025017,0.021768,-0.083039,0.417785,-0.046342,1.865051,0.017950,0.351869
2613,21.775000,-0.017984,1.025009,0.021764,-0.082782,0.417363,-0.042395,1.864926,0.017995,0.351901
2614,21.783333,-0.017991,1.025015,0.021768,-0.082491,0.417015,-0.038361,1.865052,0.017932,0.351865
2615,21.791667,-0.017983,1.025012,0.021773,-0.082213,0.416628,-0.034240,1.864894,0.018037,0.351917
2616,21.800000,-0.017982,1.025013,0.021767,-0.081625,0.416262,-0.030261,1.865016,0.017959,0.351874
2617,21.808333,-0.017979,1.025009,0.021768,-0.080999,0.415848,-0.025770,1.865037,0.017966,0.351875
2618,21.816667,-0.017985,1.025014,0.021767,-0.080404,0.415430,-0.021642,1.865087,0.017931,0.351859
2619,21.825000,-0.017989,1.025008,0.021765,-0.079807,0.415118,-0.017332,1.865021,0.017950,0.351872
2620,21.833333,-0.017984,1.025012,0.021771,-0.079160,0.414871,-0.012786,1.864889,0.018015,0.351911
2621,21.841667,-0.017982,1.025007,0.021768,-0.078267,0.414394,-0.008477,1.864913,0.018023,0.351910
2622,21.850000,-0.017979,1.025004,0.021764,-0.077403,0.414323,-0.003849,1.864936,0.018003,0.351901
2623,21.858333,-0.017980,1.025011,0.021765,-0.076631,0.414021,0.000620,1.864895,0.018040,0.351916
2624,21.866667,-0.017985,1.025007,0.021765,-0.075358,0.413726,0.005268,1.864930,0.017991,0.351899
2625,21.875000,-0.017981,1.025008,0.021768,-0.074361,0.413759,0.009792,1.864935,0.017991,0.351898
2626,21.883333,-0.017980,1.025014,0.021770,-0.073281,0.413535,0.014445,1.864916,0.018016,0.351909
2627,21.891667,-0.017989,1.025010,0.021770,-0.072186,0.413465,0.019013,1.864995,0.017945,0.351878
2628,21.900000,-0.017979,1.025008,0.021768,-0.070902,0.413207,0.023584,1.865048,0.017938,0.351866
2629,21.908333,-0.017985,1.025008,0.021767,-0.069439,0.413321,0.028415,1.865078,0.017915,0.351856
2630,21.916667,-0.017983,1.025011,0.021776,-0.068192,0.413392,0.033047,1.864960,0.017968,0.351889
2631,21.925000,-0.017978,1.025008,0.021774,-0.066792,0.413330,0.037572,1.865023,0.017955,0.351875
2632,21.933333,-0.017981,1.025002,0.021771,-0.065366,0.413351,0.042189,1.865023,0.017957,0.351877
2633,21.941667,-0.017987,1.025005,0.021768,-0.063930,0.413466,0.046816,1.864965,0.017984,0.351894
2634,21.950000,-0.017978,1.025001,0.021761,-0.062289,0.413570,0.051373,1.864962,0.018000,0.351896
