Format Version,1.21,Take Name,Run_2_Paketband,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-14 10.46.50 AM,Total Frames in Take,6637,Total Exported Frames,6637,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102,Unlabeled:103,Unlabeled:103,Unlabeled:103
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357067"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
5071,42.258333,,,,-0.018045,1.024992,0.021769,1.865071,0.017913,0.351854,-0.067380,0.413850,0.001804
5072,42.266667,,,,-0.018050,1.024994,0.021771,1.864973,0.017963,0.351883,-0.067075,0.413763,0.004343
5073,42.275000,,,,-0.018052,1.024984,0.021766,1.864974,0.017956,0.351884,-0.066654,0.413648,0.006976
5074,42.283333,,,,-0.018050,1.024988,0.021762,1.864960,0.017959,0.351883,-0.066268,0.413679,0.009537
5075,42.291667,,,,-0.018047,1.024993,0.021769,1.865123,0.017872,0.351837,-0.065671,0.413620,0.012265
5076,42.300000,,,,-0.018053,1.024994,0.021770,1.864965,0.017954,0.351884,-0.064926,0.413594,0.014947
5077,42.308333,,,,-0.018047,1.024990,0.021763,1.865023,0.017913,0.351864,-0.064237,0.413454,0.017678
5078,42.316667,,,,-0.018056,1.024994,0.021765,1.865128,0.017903,0.351841,-0.063446,0.413381,0.020446
5079,42.325000,,,,-0.018054,1.024993,0.021772,1.865080,0.017888,0.351845,-0.062785,0.413428,0.023159
5080,42.333333,,,,-0.018066,1.025003,0.021719,1.864981,0.017945,0.351878,-0.062009,0.413423,0.026020
5081,42.341667,,,,-0.018053,1.024987,0.021765,1.865152,0.017869,0.351834,-0.061078,0.413362,0.028639
5082,42.350000,,,,-0.018053,1.024998,0.021765,1.865014,0.017926,0.351868,-0.060031,0.413338,0.031439
5083,42.358333,,,,-0.018062,1.025008,0.021727,1.865087,0.017901,0.351851,-0.059117,0.413478,0.034121
5084,42.366667,,,,-0.018064,1.025007,0.021725,1.865091,0.017907,0.351852,-0.058315,0.413508,0.036832
5085,42.375000,,,,-0.018040,1.024990,0.021763,1.865141,0.017865,0.351833,-0.057184,0.413431,0.039493
5086,42.383333,,,,-0.018107,1.024937,0.021726,1.865029,0.017934,0.351870,-0.055950,0.413404,0.042354
5087,42.391667,,,,-0.018043,1.024989,0.021768,1.865039,0.017900,0.351857,-0.054875,0.413565,0.044979
5088,42.400000,,,,-0.018053,1.024986,0.021761,1.865024,0.017926,0.351868,-0.053864,0.413711,0.047553
5089,42.408333,,,,-0.018044,1.024988,0.021771,1.865045,0.017929,0.351864,-0.052609,0.413672,0.050176
5090,42.416667,,,,-0.018045,1.024989,0.021774,1.865079,0.017886,0.351846,-0.051296,0.413804,0.052723
5091,42.425000,,,,-0.018051,1.024988,0.021770,1.864979,0.017950,0.351882,-0.050070,0.414023,0.055269
5092,42.433333,,,,-0.018057,1.024990,0.021766,1.864993,0.017941,0.351873,-0.048767,0.414039,0.057772
5093,42.441667,,,,-0.018049,1.024994,0.021765,1.865097,0.017902,0.351851,-0.047472,0.414062,0.060317
5094,42.450000,,,,-0.018047,1.024986,0.021768,1.865104,0.017886,0.351841,-0.046081,0.414260,0.062829
5095,42.458333,,,,-0.018069,1.025000,0.021729,1.864970,0.017963,0.351886,-0.044521,0.414399,0.065360
5096,42.466667,,,,-0.018051,1.024984,0.021764,1.865054,0.017929,0.351862,-0.043171,0.414449,0.067623
5097,42.475000,,,,-0.018064,1.025003,0.021729,1.865016,0.017927,0.351868,-0.041688,0.414816,0.070015
5098,42.483333,,,,-0.018050,1.024984,0.021770,1.864978,0.017961,0.351884,-0.040217,0.414850,0.072182
5099,42.491667,,,,-0.018048,1.024991,0.021766,1.864971,0.017960,0.351885,-0.038742,0.415052,0.074399
5100,42.500000,,,,-0.018053,1.024996,0.021768,1.865071,0.017911,0.351853,-0.037188,0.415332,0.076630
5101,42.508333,,,,-0.018048,1.024987,0.021768,1.865118,0.017898,0.351844,-0.035708,0.415372,0.078727
5102,42.516667,,,,-0.018054,1.024988,0.021764,1.865064,0.017910,0.351857,-0.034093,0.415687,0.080673
5103,42.525000,,,,-0.018052,1.024983,0.021762,1.865120,0.017872,0.351837,-0.032606,0.415729,0.082815
5104,42.533333,,,,-0.018065,1.025006,0.021729,1.865005,0.017944,0.351873,-0.031026,0.415876,0.084509
5105,42.541667,,,,-0.018044,1.024990,0.021763,1.864915,0.017984,0.351898,-0.029421,0.416188,0.086526
5106,42.550000,,,,-0.018050,1.024985,0.021766,1.865111,0.017883,0.351842,-0.027781,0.416303,0.088306
5107,42.558333,,,,-0.018046,1.024990,0.021769,1.865059,0.017914,0.351858,-0.026090,0.416660,0.090019
5108,42.566667,,,,-0.018045,1.024989,0.021769,1.865136,0.017874,0.351835,-0.024547,0.416799,0.091562
5109,42.575000,,,,-0.018044,1.024993,0.021765,1.865057,0.017923,0.351859,-0.022947,0.416946,0.093190
5110,42.583333,,,,-0.018046,1.024993,0.021768,1.865073,0.017919,0.351857,-0.021246,0.417236,0.094710
5111,42.591667,,,,-0.018050,1.024993,0.021771,1.865029,0.017934,0.351870,-0.019761,0.417368,0.095957
5112,42.600000,,,,-0.018046,1.024994,0.021766,1.865084,0.017894,0.351846,-0.018108,0.417506,0.097310
5113,42.608333,,,,-0.018043,1.024984,0.021764,1.865028,0.017932,0.351867,-0.016486,0.417785,0.098575
5114,42.616667,,,,-0.018045,1.024991,0.021767,1.865218,0.017828,0.351810,-0.014947,0.417935,0.099696
5115,42.625000,,,,-0.018047,1.024991,0.021766,1.865063,0.017917,0.351861,-0.013291,0.418149,0.100711
5116,42.633333,,,,-0.018047,1.024990,0.021762,1.865121,0.017887,0.351843,-0.011790,0.418149,0.101732
5117,42.641667,,,,-0.018047,1.024992,0.021774,1.865099,0.017894,0.351847,-0.010303,0.418327,0.102544
5118,42.650000,,,,-0.018049,1.024987,0.021770,1.865036,0.017931,0.351867,-0.008558,0.418655,0.103463
5119,42.658333,,,,-0.018048,1.024985,0.021767,1.865043,0.017909,0.351857,-0.007078,0.418744,0.104134
5120,42.666667,,,,-0.018065,1.025004,0.021734,1.865031,0.017938,0.351868,-0.005717,0.418810,0.104781
5121,42.675000,,,,-0.018043,1.024992,0.021770,1.865158,0.017836,0.351820,-0.003955,0.418976,0.105404
5122,42.683333,,,,-0.018044,1.024986,0.021769,1.865046,0.017905,0.351858,-0.002545,0.419035,0.105760
5123,42.691667,,,,-0.018049,1.024987,0.021764,1.865059,0.017914,0.351858,-0.001231,0.419265,0.105998
5124,42.700000,,,,-0.018067,1.025011,0.021730,1.865113,0.017885,0.351843,0.000339,0.419309,0.106484
5125,42.708333,,,,-0.018051,1.024990,0.021769,1.865091,0.017879,0.351844,0.001689,0.419371,0.106461
5126,42.716667,,,,-0.018040,1.024988,0.021765,1.865075,0.017895,0.351847,0.003072,0.419467,0.106567
5127,42.725000,,,,-0.018052,1.024995,0.021772,1.865119,0.017870,0.351837,0.004415,0.419583,0.106565
5128,42.733333,,,,-0.018045,1.024989,0.021765,1.865047,0.017905,0.351856,0.005723,0.419727,0.106507
5129,42.741667,,,,-0.018061,1.025002,0.021729,1.865002,0.017962,0.351879,0.006904,0.419561,0.106181
5130,42.750000,,,,-0.018044,1.024986,0.021764,1.865082,0.017887,0.351847,0.008251,0.419746,0.106063
5131,42.758333,,,,-0.018041,1.024996,0.021772,1.865031,0.017938,0.351869,0.009651,0.419648,0.105782
5132,42.766667,,,,-0.018046,1.024986,0.021770,1.865026,0.017914,0.351863,0.010697,0.419636,0.105279
5133,42.775000,,,,-0.018040,1.024996,0.021766,1.865052,0.017927,0.351860,0.011807,0.419625,0.104699
5134,42.783333,,,,-0.018044,1.024995,0.021769,1.865134,0.017885,0.351838,0.012982,0.419616,0.104007
5135,42.791667,,,,-0.018041,1.024989,0.021770,1.865012,0.017932,0.351867,0.014087,0.419712,0.103358
5136,42.800000,,,,-0.018041,1.024990,0.021770,1.865051,0.017914,0.351860,0.015128,0.419729,0.102562
5137,42.808333,,,,-0.018045,1.024993,0.021770,1.864995,0.017959,0.351879,0.016101,0.419486,0.101670
5138,42.816667,,,,-0.018041,1.024992,0.021767,1.865038,0.017917,0.351863,0.016999,0.419475,0.100656
5139,42.825000,,,,-0.018038,1.024989,0.021766,1.865077,0.017907,0.351854,0.017918,0.419510,0.099592
5140,42.833333,,,,-0.018046,1.024994,0.021767,1.864969,0.017958,0.351883,0.018867,0.419427,0.098514
5141,42.841667,,,,-0.018105,1.024935,0.021734,1.865047,0.017932,0.351861,0.019683,0.419224,0.097188
5142,42.850000,,,,-0.018040,1.024990,0.021771,1.865030,0.017916,0.351863,0.020393,0.419092,0.096006
5143,42.858333,,,,-0.018044,1.024991,0.021765,1.865023,0.017916,0.351865,0.021042,0.418972,0.094541
5144,42.866667,,,,-0.018052,1.024996,0.021774,1.865022,0.017932,0.351869,0.021799,0.418859,0.093160
5145,42.875000,,,,-0.018041,1.024996,0.021773,1.865131,0.017871,0.351835,0.022450,0.418612,0.091656
5146,42.883333,,,,-0.018039,1.024991,0.021764,1.865061,0.017906,0.351852,0.022953,0.418500,0.089966
5147,42.891667,,,,-0.018042,1.025000,0.021772,1.864997,0.017937,0.351874,0.023519,0.418364,0.088358
5148,42.900000,,,,-0.018048,1.024997,0.021774,1.865002,0.017942,0.351872,0.023989,0.418380,0.086644
5149,42.908333,,,,-0.018046,1.024993,0.021770,1.865098,0.017894,0.351846,0.024504,0.418188,0.084846
5150,42.916667,,,,-0.018032,1.024993,0.021768,1.865005,0.017944,0.351873,0.024802,0.417985,0.083029
5151,42.925000,,,,-0.018042,1.024998,0.021766,1.865059,0.017908,0.351854,0.025234,0.417763,0.081025
5152,42.933333,,,,-0.018042,1.024997,0.021765,1.865041,0.017933,0.351866,0.025491,0.417534,0.079060
5153,42.941667,,,,-0.018038,1.025004,0.021770,1.865108,0.017890,0.351842,0.025739,0.417540,0.077087
5154,42.950000,,,,-0.018046,1.024994,0.021769,1.865054,0.017918,0.351861,0.025865,0.417342,0.074942
5155,42.958333,,,,-0.018047,1.024989,0.021770,1.865114,0.017880,0.351840,0.026015,0.417090,0.072806
5156,42.966667,,,,-0.018040,1.024997,0.021764,1.865017,0.017925,0.351864,0.026130,0.416892,0.070611
5157,42.975000,,,,-0.018044,1.024992,0.021768,1.865078,0.017907,0.351853,0.026082,0.416717,0.068319
5158,42.983333,,,,-0.018037,1.024990,0.021770,1.865124,0.017874,0.351835,0.026054,0.416458,0.066077
5159,42.991667,,,,-0.018044,1.024995,0.021765,1.865098,0.017886,0.351843,0.025912,0.416200,0.063758
5160,43.000000,,,,-0.018039,1.024991,0.021769,1.864945,0.017964,0.351888,0.025867,0.415994,0.061368
5161,43.008333,,,,-0.018042,1.024992,0.021764,1.865029,0.017930,0.351865,0.025585,0.415884,0.058917
5162,43.016667,,,,-0.018035,1.024995,0.021769,1.865048,0.017907,0.351858,0.025358,0.415696,0.056490
5163,43.025000,,,,-0.018040,1.024996,0.021773,1.865007,0.017928,0.351869,0.025019,0.415613,0.054044
5164,43.033333,,,,-0.018042,1.024987,0.021771,1.865037,0.017916,0.351863,0.024831,0.415472,0.051717
5165,43.041667,,,,-0.018044,1.024995,0.021770,1.864996,0.017946,0.351878,0.024370,0.415259,0.049079
5166,43.050000,,,,-0.018046,1.024997,0.021772,1.864991,0.017956,0.351879,0.023892,0.415157,0.046472
5167,43.058333,,,,-0.018034,1.024992,0.021770,1.865108,0.017898,0.351846,0.023336,0.414907,0.043877
5168,43.066667,,,,-0.018053,1.025005,0.021730,1.865054,0.017910,0.351857,0.022811,0.414687,0.041359
5169,43.075000,,,,-0.018036,1.024992,0.021765,1.865099,0.017896,0.351844,0.022240,0.414652,0.038726
5170,43.083333,,,,-0.018061,1.025006,0.021729,1.864982,0.017935,0.351875,0.021670,0.414514,0.036183
5171,43.091667,,,,-0.018041,1.024994,0.021770,1.865023,0.017931,0.351868,0.020923,0.414447,0.033512
5172,43.100000,,,,-0.018049,1.024991,0.021774,1.865053,0.017918,0.351862,0.020130,0.414405,0.030810
5173,43.108333,,,,-0.018055,1.025007,0.021732,1.865134,0.017859,0.351831,0.019346,0.414152,0.028182
5174,43.116667,,,,-0.018046,1.024992,0.021767,1.865108,0.017899,0.351843,0.018479,0.414069,0.025558
5175,43.125000,,,,-0.018050,1.024996,0.021776,1.864413,0.017884,0.351819,0.017606,0.414011,0.022968
5176,43.133333,,,,-0.018040,1.024993,0.021772,1.865067,0.017907,0.351854,0.016795,0.413914,0.020387
5177,43.141667,,,,-0.018038,1.024991,0.021767,1.865048,0.017914,0.351860,0.015714,0.413878,0.017721
5178,43.150000,,,,-0.018040,1.024997,0.021769,1.865094,0.017887,0.351844,0.014679,0.413778,0.015241
5179,43.158333,,,,-0.018058,1.025010,0.021733,1.864973,0.017972,0.351884,0.013723,0.413753,0.012590
5180,43.166667,,,,-0.018042,1.024993,0.021767,1.865049,0.017921,0.351862,0.012626,0.413722,0.010145
5181,43.175000,,,,-0.018043,1.024994,0.021764,1.865027,0.017930,0.351868,0.011521,0.413748,0.007565
5182,43.183333,,,,-0.018056,1.025006,0.021727,1.864969,0.017957,0.351884,0.010301,0.413601,0.005088
5183,43.191667,,,,-0.018042,1.025000,0.021764,1.864995,0.017947,0.351878,0.009184,0.413572,0.002690
5184,43.200000,,,,-0.018043,1.024992,0.021763,1.864984,0.017946,0.351878,0.007963,0.413678,0.000233
5185,43.208333,,,,-0.018045,1.024987,0.021760,1.865064,0.017907,0.351855,0.006620,0.413754,-0.002225
5186,43.216667,,,,-0.018039,1.024996,0.021767,1.865122,0.017864,0.351836,0.005322,0.413606,-0.004628
5187,43.225000,,,,-0.018050,1.024994,0.021771,1.865010,0.017928,0.351867,0.004037,0.413711,-0.006868
5188,43.233333,,,,-0.018038,1.024995,0.021770,1.864990,0.017945,0.351878,0.002761,0.413762,-0.009149
5189,43.241667,,,,-0.018063,1.025008,0.021726,1.865040,0.017905,0.351859,0.001402,0.413840,-0.011405
5190,43.250000,,,,-0.018053,1.024997,0.021770,1.865066,0.017893,0.351850,-0.000044,0.413807,-0.013640
5191,43.258333,,,,-0.018040,1.024994,0.021766,1.864982,0.017952,0.351882,-0.001560,0.413920,-0.015834
5192,43.266667,,,,-0.018040,1.024997,0.021764,1.865117,0.017883,0.351840,-0.002969,0.413940,-0.017975
5193,43.275000,,,,-0.018045,1.024999,0.021770,1.865044,0.017920,0.351862,-0.004532,0.413860,-0.019934
5194,43.283333,,,,-0.018059,1.025005,0.021724,1.865054,0.017903,0.351853,-0.006026,0.414117,-0.022046
5195,43.291667,,,,-0.018045,1.024995,0.021768,1.865052,0.017919,0.351861,-0.007395,0.414173,-0.023860
5196,43.300000,,,,-0.018050,1.024993,0.021765,1.864984,0.017975,0.351885,-0.008904,0.414349,-0.025724
5197,43.308333,,,,-0.018059,1.025011,0.021729,1.865041,0.017907,0.351859,-0.010578,0.414296,-0.027692
5198,43.316667,,,,-0.018062,1.025010,0.021728,1.865083,0.017905,0.351851,-0.012069,0.414418,-0.029356
5199,43.325000,,,,-0.018040,1.025001,0.021770,1.865038,0.017941,0.351871,-0.013467,0.414627,-0.030943
5200,43.333333,,,,-0.018048,1.024999,0.021773,1.865125,0.017872,0.351836,-0.015277,0.414664,-0.032581
5201,43.341667,,,,-0.018049,1.024994,0.021765,1.865156,0.017876,0.351829,-0.016722,0.414717,-0.034181
5202,43.350000,,,,-0.018055,1.024993,0.021768,1.864509,0.017828,0.351790,-0.018302,0.414992,-0.035535
5203,43.358333,,,,-0.018047,1.024998,0.021765,1.864981,0.017934,0.351875,-0.020018,0.414965,-0.037158
5204,43.366667,,,,-0.018050,1.024998,0.021769,1.864958,0.017973,0.351888,-0.021519,0.415091,-0.038261
5205,43.375000,,,,-0.018048,1.024997,0.021769,1.865084,0.017904,0.351851,-0.023145,0.415209,-0.039650
5206,43.383333,,,,-0.018064,1.025003,0.021728,1.864962,0.017956,0.351885,-0.024698,0.415449,-0.040709
5207,43.391667,,,,-0.018047,1.024997,0.021769,1.865016,0.017927,0.351868,-0.026354,0.415494,-0.041856
5208,43.400000,,,,-0.018064,1.025010,0.021724,1.865117,0.017883,0.351838,-0.027851,0.415572,-0.042968
5209,43.408333,,,,-0.018052,1.025007,0.021773,1.865048,0.017914,0.351861,-0.029387,0.415701,-0.043761
5210,43.416667,,,,-0.018047,1.025000,0.021771,1.865034,0.017912,0.351859,-0.030985,0.415623,-0.044690
5211,43.425000,,,,-0.018045,1.024998,0.021774,1.865035,0.017901,0.351858,-0.032605,0.415827,-0.045463
5212,43.433333,,,,-0.018060,1.025019,0.021735,1.864993,0.017941,0.351875,-0.033925,0.415865,-0.046055
5213,43.441667,,,,-0.018050,1.024997,0.021770,1.865071,0.017910,0.351854,-0.035670,0.416015,-0.046924
5214,43.450000,,,,-0.018065,1.025015,0.021730,1.865044,0.017936,0.351866,-0.037030,0.416062,-0.047305
5215,43.458333,,,,-0.018048,1.025002,0.021775,1.864998,0.017951,0.351878,-0.038610,0.416113,-0.047808
5216,43.466667,,,,-0.018042,1.024995,0.021773,1.865047,0.017917,0.351861,-0.040048,0.416211,-0.048120
5217,43.475000,,,,-0.018049,1.024998,0.021770,1.865067,0.017926,0.351860,-0.041380,0.416283,-0.048297
5218,43.483333,,,,-0.018051,1.024992,0.021769,1.865050,0.017906,0.351857,-0.042991,0.416288,-0.048570
5219,43.491667,,,,-0.018047,1.024999,0.021774,1.865040,0.017930,0.351865,-0.044347,0.416452,-0.048790
5220,43.500000,,,,-0.018048,1.024999,0.021767,1.864532,0.017802,0.351779,-0.045754,0.416404,-0.048857
5221,43.508333,,,,-0.018047,1.024995,0.021769,1.865029,0.017919,0.351866,-0.047081,0.416362,-0.048641
5222,43.516667,,,,-0.018067,1.025012,0.021731,1.865109,0.017878,0.351839,-0.048310,0.416426,-0.048605
5223,43.525000,,,,-0.018051,1.024999,0.021771,1.865065,0.017905,0.351852,-0.049561,0.416543,-0.048287
5224,43.533333,,,,-0.018065,1.025012,0.021731,1.865071,0.017892,0.351850,-0.050794,0.416545,-0.047867
5225,43.541667,,,,-0.018052,1.025008,0.021775,1.865001,0.017978,0.351885,-0.052081,0.416451,-0.047550
5226,43.550000,,,,-0.018071,1.025014,0.021731,1.865076,0.017927,0.351858,-0.053216,0.416464,-0.047078
5227,43.558333,,,,-0.018050,1.024999,0.021771,1.865064,0.017905,0.351856,-0.054389,0.416473,-0.046511
5228,43.566667,,,,-0.018050,1.024998,0.021769,1.864985,0.017950,0.351881,-0.055381,0.416416,-0.045746
5229,43.575000,,,,-0.018069,1.025007,0.021731,1.865016,0.017919,0.351866,-0.056586,0.416460,-0.045078
5230,43.583333,,,,-0.018050,1.025002,0.021778,1.865101,0.017884,0.351843,-0.057635,0.416507,-0.044357
5231,43.591667,,,,-0.018049,1.024996,0.021772,1.865110,0.017893,0.351843,-0.058578,0.416346,-0.043377
5232,43.600000,,,,-0.018048,1.024997,0.021769,1.865063,0.017911,0.351856,-0.059468,0.416203,-0.042515
5233,43.608333,,,,-0.018078,1.025014,0.021730,1.865037,0.017930,0.351865,-0.060512,0.416159,-0.041185
5234,43.616667,,,,-0.018053,1.024995,0.021767,1.864894,0.018009,0.351910,-0.061335,0.416155,-0.040217
5235,43.625000,,,,-0.018066,1.025011,0.021729,1.865035,0.017913,0.351862,-0.062018,0.416157,-0.038927
5236,43.633333,,,,-0.018050,1.024998,0.021774,1.865016,0.017944,0.351872,-0.062725,0.415952,-0.037738
5237,43.641667,,,,-0.018044,1.025001,0.021765,1.865036,0.017960,0.351873,-0.063361,0.415941,-0.036105
5238,43.650000,,,,-0.018055,1.024995,0.021772,1.864993,0.017944,0.351877,-0.064138,0.415911,-0.034866
5239,43.658333,,,,-0.018054,1.025001,0.021769,1.865045,0.017930,0.351867,-0.064777,0.415736,-0.033392
5240,43.666667,,,,-0.018051,1.024999,0.021770,1.865038,0.017925,0.351862,-0.065270,0.415633,-0.031673
5241,43.675000,,,,-0.018073,1.025011,0.021730,1.865001,0.017960,0.351882,-0.065824,0.415600,-0.030149
5242,43.683333,,,,-0.018050,1.024999,0.021768,1.865009,0.017932,0.351870,-0.066276,0.415496,-0.028352
5243,43.691667,,,,-0.018048,1.024999,0.021768,1.865144,0.017879,0.351834,-0.066493,0.415297,-0.026521
5244,43.700000,,,,-0.018053,1.024994,0.021766,1.865025,0.017947,0.351871,-0.066765,0.415224,-0.024672
5245,43.708333,,,,-0.018051,1.024996,0.021770,1.865079,0.017891,0.351846,-0.067091,0.415085,-0.022901
5246,43.716667,,,,-0.018048,1.024998,0.021774,1.865037,0.017931,0.351867,-0.067351,0.414966,-0.020786
5247,43.725000,,,,-0.018060,1.024985,0.021769,1.864997,0.017952,0.351878,-0.067505,0.414819,-0.018689
5248,43.733333,,,,-0.018065,1.024991,0.021767,1.865023,0.017925,0.351865,-0.067729,0.414623,-0.016779
5249,43.741667,,,,-0.018055,1.024989,0.021768,1.864960,0.017982,0.351890,-0.067721,0.414490,-0.014559
5250,43.750000,,,,-0.018054,1.024992,0.021766,1.865088,0.017892,0.351849,-0.067795,0.414399,-0.012540
5251,43.758333,,,,-0.018070,1.025006,0.021728,1.865019,0.017945,0.351871,-0.067759,0.414323,-0.010292
5252,43.766667,,,,-0.018058,1.024991,0.021765,1.865069,0.017903,0.351854,-0.067606,0.414217,-0.007866
5253,43.775000,,,,-0.018059,1.024994,0.021772,1.865007,0.017952,0.351877,-0.067531,0.414103,-0.005609
5254,43.783333,,,,-0.018043,1.024992,0.021769,1.864534,0.017803,0.351778,-0.067353,0.414009,-0.003374
5255,43.791667,,,,-0.018058,1.024984,0.021763,1.865078,0.017908,0.351858,-0.066996,0.413829,-0.000880
5256,43.800000,,,,-0.018057,1.024994,0.021768,1.865107,0.017899,0.351845,-0.066653,0.413855,0.001510
5257,43.808333,,,,-0.018052,1.024992,0.021767,1.865069,0.017899,0.351852,-0.066329,0.413768,0.003915
5258,43.816667,,,,-0.018111,1.024944,0.021738,1.865012,0.017946,0.351873,-0.065930,0.413827,0.006364
5259,43.825000,,,,-0.018053,1.024987,0.021765,1.865090,0.017894,0.351846,-0.065431,0.413786,0.008762
5260,43.833333,,,,-0.018050,1.024989,0.021769,1.865033,0.017930,0.351867,-0.064912,0.413611,0.011281
5261,43.841667,,,,-0.018053,1.024991,0.021765,1.865043,0.017908,0.351856,-0.064233,0.413522,0.013833
5262,43.850000,,,,-0.018050,1.024990,0.021768,1.865038,0.017925,0.351863,-0.063646,0.413526,0.016504
5263,43.858333,,,,-0.018065,1.025004,0.021729,1.865040,0.017928,0.351864,-0.062918,0.413285,0.019159
5264,43.866667,,,,-0.018050,1.024991,0.021762,1.864968,0.017968,0.351884,-0.062206,0.413355,0.021679
5265,43.875000,,,,-0.018052,1.024986,0.021770,1.864965,0.017951,0.351883,-0.061477,0.413303,0.024286
5266,43.883333,,,,-0.018054,1.024991,0.021766,1.864974,0.017947,0.351879,-0.060695,0.413246,0.026783
5267,43.891667,,,,-0.018064,1.025000,0.021730,1.865095,0.017884,0.351843,-0.059697,0.413376,0.029422
5268,43.900000,,,,-0.018068,1.025001,0.021728,1.865128,0.017888,0.351840,-0.058794,0.413461,0.031952
5269,43.908333,,,,-0.018052,1.024988,0.021768,1.864965,0.017946,0.351881,-0.057832,0.413495,0.034612
5270,43.916667,,,,-0.018070,1.025006,0.021724,1.865140,0.017870,0.351834,-0.056828,0.413279,0.037184
5271,43.925000,,,,-0.018050,1.024982,0.021768,1.865099,0.017909,0.351850,-0.055658,0.413420,0.039726
5272,43.933333,,,,-0.018044,1.024989,0.021767,1.865046,0.017902,0.351858,-0.054646,0.413612,0.042261
5273,43.941667,,,,-0.018066,1.025003,0.021732,1.865059,0.017909,0.351855,-0.053515,0.413386,0.044765
5274,43.950000,,,,-0.018076,1.025007,0.021734,1.864992,0.017949,0.351879,-0.052329,0.413494,0.047163
5275,43.958333,,,,-0.018050,1.024981,0.021763,1.865056,0.017905,0.351854,-0.051074,0.413667,0.049678
5276,43.966667,,,,-0.018051,1.024986,0.021764,1.865087,0.017890,0.351847,-0.049901,0.413763,0.052114
5277,43.975000,,,,-0.018049,1.024983,0.021766,1.865066,0.017897,0.351849,-0.048625,0.413803,0.054567
5278,43.983333,,,,-0.018058,1.024998,0.021725,1.865038,0.017917,0.351861,-0.047374,0.413794,0.056903
5279,43.991667,,,,-0.018050,1.024983,0.021762,1.865042,0.017935,0.351868,-0.046059,0.414086,0.059282
5280,44.000000,,,,-0.018065,1.025002,0.021725,1.864962,0.017966,0.351886,-0.044636,0.414121,0.061600
5281,44.008333,,,,-0.018047,1.024987,0.021769,1.865003,0.017957,0.351879,-0.043205,0.414188,0.063852
5282,44.016667,,,,-0.018053,1.024980,0.021768,1.865065,0.017905,0.351852,-0.041678,0.414474,0.066227
5283,44.025000,,,,-0.018051,1.024987,0.021768,1.865102,0.017905,0.351850,-0.040348,0.414523,0.068266
5284,44.033333,,,,-0.018067,1.025002,0.021722,1.865050,0.017933,0.351863,-0.039015,0.414623,0.070374
