"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.866715858E1,-5.269042969E0,3.640729065E0,7.609276428E0,9.945793568E0
2.867718458E1,-5.229076080E0,3.614533539E0,7.540569305E0,9.862467988E0
2.868720958E1,-5.244344330E0,3.623814240E0,7.562124481E0,9.890445074E0
2.869723558E1,-5.311853943E0,3.683540039E0,7.685767365E0,1.004267293E1
2.870726158E1,-5.333259430E0,3.695964203E0,7.704179077E0,1.007264527E1
2.871728658E1,-5.266198883E0,3.662733307E0,7.613916779E0,9.955912548E0
2.872731258E1,-5.222190399E0,3.637884979E0,7.545359344E0,9.871065157E0
2.873733858E1,-5.195545807E0,3.632945251E0,7.500752106E0,9.821062549E0
2.874736458E1,-5.185067596E0,3.623664551E0,7.485483856E0,9.800425466E0
2.875738958E1,-5.206473083E0,3.652554474E0,7.523804169E0,9.851707736E0
2.876741558E1,-5.216202850E0,3.666026459E0,7.540419617E0,9.874535441E0
2.877744158E1,-5.193150787E0,3.655248871E0,7.512876892E0,9.837325785E0
2.878746658E1,-5.185965729E0,3.652704163E0,7.498057709E0,9.821270674E0
2.879749258E1,-5.167104950E0,3.652404785E0,7.473059692E0,9.792122111E0
2.880751858E1,-5.158572693E0,3.642375641E0,7.462132416E0,9.775540534E0
2.881754458E1,-5.157674561E0,3.650009766E0,7.474706268E0,9.787513063E0
2.882756958E1,-5.163362732E0,3.670068054E0,7.479346619E0,9.801547840E0
2.883759558E1,-5.166805573E0,3.655548248E0,7.473658447E0,9.793593998E0
2.884762158E1,-5.152136078E0,3.646417236E0,7.447612610E0,9.762571301E0
2.885764658E1,-5.127287750E0,3.637585602E0,7.405999146E0,9.714418769E0
2.886767258E1,-5.127736816E0,3.622616730E0,7.417525177E0,9.717855555E0
2.887769579E1,-5.149142303E0,3.635190582E0,7.431595917E0,9.744582849E0
2.888772179E1,-5.149741058E0,3.629652100E0,7.441924438E0,9.750715188E0
2.889774679E1,-5.150040436E0,3.633993073E0,7.445966034E0,9.755574423E0
2.890777279E1,-5.167853394E0,3.637435913E0,7.452402649E0,9.771179763E0
2.891779879E1,-5.153632965E0,3.615880737E0,7.455995178E0,9.758401014E0
2.892782379E1,-5.133275299E0,3.598217468E0,7.415429535E0,9.710112226E0
2.893784979E1,-5.128784637E0,3.589236145E0,7.416177979E0,9.704985511E0
2.894787579E1,-5.152585144E0,3.587589569E0,7.427554321E0,9.725661714E0
2.895790079E1,-5.142855377E0,3.580254822E0,7.440277863E0,9.727534153E0
2.896792679E1,-5.128934326E0,3.561992798E0,7.421117706E0,9.698801371E0
2.897795279E1,-5.110672302E0,3.536246338E0,7.390431519E0,9.656214971E0
2.898797879E1,-5.068609772E0,3.494034119E0,7.316485291E0,9.561905482E0
2.899800379E1,-5.056784363E0,3.482059021E0,7.304510193E0,9.542099993E0
2.900802979E1,-5.103786621E0,3.508553925E0,7.378905487E0,9.633630401E0
2.901805579E1,-5.107229462E0,3.511547699E0,7.385940857E0,9.641933538E0
2.902808079E1,-5.093009033E0,3.500919800E0,7.360344086E0,9.610923240E0
2.903810679E1,-5.112019501E0,3.495381317E0,7.387437744E0,9.639744309E0
2.904813279E1,-5.084925842E0,3.472778320E0,7.355254669E0,9.592519551E0
2.905815879E1,-5.038372650E0,3.443589020E0,7.282655640E0,9.501609204E0
2.906818379E1,-5.023104401E0,3.433110809E0,7.264992371E0,9.476177594E0
2.907820979E1,-5.052293701E0,3.465742950E0,7.322023773E0,9.547202626E0
2.908823579E1,-5.106031952E0,3.494632874E0,7.395520935E0,9.642497141E0
2.909826079E1,-5.143304443E0,3.528312836E0,7.440876617E0,9.709233590E0
2.910828679E1,-5.162614288E0,3.551514587E0,7.477700043E0,9.756118085E0
2.911831279E1,-5.130131836E0,3.534749451E0,7.436535645E0,9.701276654E0
2.912833879E1,-5.091212769E0,3.514242096E0,7.369924164E0,9.622168526E0
2.913836379E1,-5.083578644E0,3.515738983E0,7.357350311E0,9.609047613E0
2.914838979E1,-5.089117126E0,3.528013458E0,7.357350311E0,9.616475222E0
2.915841579E1,-5.110821991E0,3.555855560E0,7.386389923E0,9.660401973E0
2.916844079E1,-5.119953003E0,3.580853577E0,7.404951324E0,9.688639492E0
2.917846679E1,-5.151237946E0,3.613934784E0,7.458539886E0,9.758360223E0
2.918849279E1,-5.210963745E0,3.674109650E0,7.547454987E0,9.880146843E0
2.919851879E1,-5.223387909E0,3.697760468E0,7.585625610E0,9.924662696E0
2.920854379E1,-5.219496002E0,3.704197083E0,7.562872925E0,9.907636520E0
2.921856979E1,-5.188360748E0,3.700903931E0,7.517816620E0,9.855624987E0
2.922859579E1,-5.166655884E0,3.689078522E0,7.493117981E0,9.820919022E0
2.923862079E1,-5.195994873E0,3.719914398E0,7.527097321E0,9.873870564E0
2.924864679E1,-5.190606079E0,3.740721130E0,7.520061951E0,9.873536235E0
2.925867279E1,-5.190007324E0,3.742816772E0,7.521409149E0,9.875041722E0
2.926869779E1,-5.229076080E0,3.779041443E0,7.583829346E0,9.956849824E0
2.927872379E1,-5.261259155E0,3.810925140E0,7.632777557E0,1.002313781E1
2.928874979E1,-5.267546082E0,3.816313934E0,7.630232849E0,1.002655210E1
2.929877579E1,-5.236560516E0,3.811374207E0,7.601342926E0,9.986418460E0
2.930880079E1,-5.220543823E0,3.802991638E0,7.573650513E0,9.953743281E0
2.931882679E1,-5.226082306E0,3.810476074E0,7.575147400E0,9.960648689E0
2.932885279E1,-5.275329895E0,3.845353546E0,7.640112305E0,1.004923706E1
2.933887779E1,-5.277724915E0,3.849395142E0,7.660769348E0,1.006775100E1
2.934890379E1,-5.237907715E0,3.814068604E0,7.591912537E0,9.980978534E0
2.935892979E1,-5.222938843E0,3.791914673E0,7.556585999E0,9.937791455E0
2.936895479E1,-5.184319153E0,3.769760742E0,7.516469421E0,9.878541071E0
2.937898079E1,-5.192402344E0,3.766168213E0,7.518714752E0,9.883123830E0
2.938900679E1,-5.226231995E0,3.794609070E0,7.574249268E0,9.953984671E0
2.939903279E1,-5.265001373E0,3.811374207E0,7.627538452E0,1.002128513E1
2.940905779E1,-5.286855927E0,3.817810822E0,7.666457520E0,1.006484456E1
2.941908379E1,-5.257516937E0,3.798650665E0,7.649842072E0,1.002952217E1
2.942910979E1,-5.230273590E0,3.763174438E0,7.589068451E0,9.955460996E0
2.943913479E1,-5.188959503E0,3.726500702E0,7.530091095E0,9.874936967E0
2.944916079E1,-5.180576935E0,3.706143036E0,7.501650238E0,9.841170148E0
2.945918679E1,-5.216651917E0,3.728596344E0,7.559280396E0,9.912548008E0
2.946921279E1,-5.256319427E0,3.744613037E0,7.612419891E0,9.979977822E0
2.947923779E1,-5.235213318E0,3.722159729E0,7.579039307E0,9.934977018E0
2.948926379E1,-5.182971954E0,3.682342529E0,7.509583740E0,9.839547385E0
2.949928979E1,-5.197192383E0,3.691323853E0,7.533084869E0,9.868335630E0
2.950931479E1,-5.226231995E0,3.712429962E0,7.580087128E0,9.927404391E0
2.951934079E1,-5.239703979E0,3.715872803E0,7.613168335E0,9.961051178E0
2.952936679E1,-5.259462891E0,3.714375916E0,7.615713043E0,9.972844303E0
2.953939179E1,-5.225782928E0,3.698059845E0,7.573500824E0,9.916772084E0
2.954941779E1,-5.181924133E0,3.675307159E0,7.510781250E0,9.837278863E0
2.955944379E1,-5.151836700E0,3.655099182E0,7.466772766E0,9.780279493E0
2.956946979E1,-5.135221252E0,3.651656342E0,7.429949341E0,9.742137268E0
2.957949479E1,-5.142556000E0,3.663182373E0,7.439828796E0,9.757860412E0
2.958952079E1,-5.157225494E0,3.678600311E0,7.476053467E0,9.799002525E0
2.959954679E1,-5.186714172E0,3.707939301E0,7.505242767E0,9.847816345E0
2.960957179E1,-5.195695496E0,3.726051636E0,7.532935181E0,9.880476958E0
2.961959779E1,-5.214705963E0,3.752546539E0,7.560627594E0,9.921585228E0
2.962962379E1,-5.252577209E0,3.795058136E0,7.620652771E0,1.000331856E1
2.963964979E1,-5.254523163E0,3.813918915E0,7.636968842E0,1.002393557E1
2.964967479E1,-5.260510712E0,3.822600861E0,7.634124756E0,1.002821575E1
2.965970079E1,-5.288203125E0,3.856729889E0,7.667804718E0,1.008140302E1
2.966972679E1,-5.306914215E0,3.884871368E0,7.707771606E0,1.013238902E1
2.967975179E1,-5.354515228E0,3.932921448E0,7.757168884E0,1.021334292E1
2.968977779E1,-5.384452972E0,3.964206390E0,7.824229431E0,1.029202761E1
2.969980379E1,-5.398374023E0,3.986360321E0,7.845335541E0,1.032389464E1
2.970982979E1,-5.396428070E0,3.990102539E0,7.832761688E0,1.031477144E1
2.971985479E1,-5.351072388E0,3.967499542E0,7.765252075E0,1.023103944E1
2.972988079E1,-5.295986938E0,3.935466156E0,7.698640594E0,1.013925236E1
2.973990679E1,-5.328319702E0,3.955225067E0,7.731721802E0,1.018893116E1
2.974993179E1,-5.388494568E0,3.994144135E0,7.805967407E0,1.029185057E1
2.975995779E1,-5.402864685E0,4.013304291E0,7.827672272E0,1.032327522E1
2.976998379E1,-5.380860443E0,3.986510010E0,7.791896667E0,1.027421894E1
2.978000879E1,-5.342240753E0,3.947141876E0,7.736960907E0,1.019705984E1
2.979003479E1,-5.330565033E0,3.931723938E0,7.723937988E0,1.017509679E1
2.980006079E1,-5.300926666E0,3.894900513E0,7.668253784E0,1.010307823E1
2.981008679E1,-5.256768494E0,3.847299500E0,7.623496857E0,1.002761351E1
2.982011179E1,-5.294490051E0,3.853287048E0,7.673492889E0,1.008771228E1
2.983013779E1,-5.308560791E0,3.848197632E0,7.695347443E0,1.010978808E1
2.984016379E1,-5.286855927E0,3.807332611E0,7.659422150E0,1.005551465E1
2.985018879E1,-5.247637482E0,3.757336578E0,7.597750397E0,9.969006389E0
2.986021479E1,-5.238207092E0,3.722459106E0,7.580386505E0,9.937694648E0
2.987024079E1,-5.264103241E0,3.719016266E0,7.626640320E0,9.985364665E0
2.988026517E1,-5.294340363E0,3.708837433E0,7.662266235E0,1.002476129E1
2.989029117E1,-5.286855927E0,3.674708405E0,7.645501099E0,9.995399667E0
2.990031717E1,-5.197491760E0,3.593128052E0,7.511080627E0,9.815336061E0
2.991034317E1,-5.108576660E0,3.521127777E0,7.392676849E0,9.651298737E0
2.992036817E1,-5.060376892E0,3.471580811E0,7.304809570E0,9.540415634E0
2.993039417E1,-5.072651367E0,3.460803223E0,7.324119415E0,9.557807073E0
2.994042017E1,-5.145100708E0,3.502266998E0,7.434739380E0,9.696044816E0
2.995044517E1,-5.188510437E0,3.514092407E0,7.496111755E0,9.770423607E0
2.996047117E1,-5.196593628E0,3.515289917E0,7.498955841E0,9.777330272E0
2.997049717E1,-5.173840942E0,3.489393768E0,7.476203156E0,9.738486155E0
2.998052317E1,-5.121000824E0,3.452121277E0,7.392527161E0,9.632821423E0
2.999054817E1,-5.123844910E0,3.452570343E0,7.388934631E0,9.631738349E0
3.000057417E1,-5.162913666E0,3.491040344E0,7.462282104E0,9.722586817E0
3.001060017E1,-5.189558258E0,3.510200500E0,7.489675140E0,9.764643167E0
3.002062517E1,-5.197342072E0,3.530707855E0,7.513924713E0,9.794760189E0
3.003065117E1,-5.217250671E0,3.554508362E0,7.533384247E0,9.828840851E0
3.004067717E1,-5.194048920E0,3.553460541E0,7.505691833E0,9.794929091E0
3.005070217E1,-5.200784912E0,3.569626923E0,7.507787476E0,9.805981483E0
3.006072817E1,-5.252876587E0,3.639830933E0,7.607480164E0,9.935534012E0
3.007075417E1,-5.275629272E0,3.665727081E0,7.623347168E0,9.969214678E0
3.008078017E1,-5.319338379E0,3.719165955E0,7.690856781E0,1.006363921E1
3.009080517E1,-5.368286591E0,3.778292999E0,7.773335266E0,1.017441596E1
3.010083117E1,-5.299579468E0,3.756288757E0,7.677983551E0,1.005717054E1
3.011085717E1,-5.220094757E0,3.731590118E0,7.553143158E0,9.910808527E0
3.012088217E1,-5.183570709E0,3.719764709E0,7.499853973E0,9.846515344E0
3.013090817E1,-5.165757751E0,3.738026733E0,7.474257202E0,9.824582318E0
3.014093417E1,-5.199886780E0,3.784879303E0,7.533384247E0,9.905352698E0
3.015095917E1,-5.290448456E0,3.861519928E0,7.656727753E0,1.007599429E1
3.016098517E1,-5.357808380E0,3.943848724E0,7.781418457E0,1.023770124E1
3.017101117E1,-5.419180756E0,4.015549622E0,7.867040405E0,1.036255198E1
3.018103717E1,-5.456303558E0,4.063150635E0,7.947572937E0,1.046156571E1
3.019106217E1,-5.473218384E0,4.089944916E0,7.931256866E0,1.046845759E1
3.020108817E1,-5.410049744E0,4.051923981E0,7.853568420E0,1.036172105E1
3.021111417E1,-5.259462891E0,3.941603394E0,7.638465729E0,1.007692145E1
3.022113917E1,-5.220693512E0,3.931274872E0,7.577841797E0,1.000671021E1
3.023116517E1,-5.269941101E0,3.960464172E0,7.641010437E0,1.009170928E1
3.024119117E1,-5.205724640E0,3.920048218E0,7.559130707E0,9.980320841E0
3.025121717E1,-5.081033936E0,3.825145569E0,7.374714203E0,9.738329120E0
3.026124217E1,-5.024750977E0,3.787573700E0,7.286248169E0,9.627213994E0
3.027126817E1,-3.586841125E0,4.046086121E0,7.497009888E0,9.243451704E0
3.028129417E1,7.088359680E0,6.788832550E0,9.692194977E0,1.379390205E1
3.029131917E1,8.918753357E0,8.832083588E0,1.147828079E1,1.700884452E1
3.030134517E1,4.092040558E0,7.984096985E0,1.082039886E1,1.405601765E1
3.031137117E1,-6.349496155E0,5.313799896E0,2.897973633E-1,8.284718056E0
3.032139617E1,-1.013512390E1,4.353846130E0,-4.295766907E0,1.183766556E1
3.033142217E1,-6.829847260E0,5.845494232E0,5.812712402E0,1.070533707E1
3.034144817E1,-1.145717468E1,4.628524933E0,1.164218994E1,1.697735790E1
3.035147417E1,-1.111812973E1,3.859723663E0,1.455153992E1,1.871517003E1
3.036149917E1,-7.283404083E0,3.200045471E0,1.194875244E1,1.435482326E1
3.037152517E1,-3.493585052E0,2.786305847E0,1.150836823E1,1.234549213E1
3.038155117E1,-1.949246521E0,2.997516632E0,1.185893921E1,1.238624669E1
3.039157617E1,-2.197430420E0,2.961142273E0,1.233450027E1,1.287388679E1
3.040160217E1,-3.431464233E0,1.370998993E0,1.263432678E1,1.316361646E1
3.041162817E1,-4.961133270E0,5.403762817E-2,1.172062683E1,1.272748430E1
3.042165317E1,-6.265071716E0,1.269360352E-1,1.162377823E1,1.320528139E1
3.043167917E1,-5.852978668E0,4.153862000E-1,1.300570450E1,1.426808517E1
3.044170517E1,-5.295537872E0,2.493963776E0,1.268117935E1,1.396692115E1
3.045173117E1,-5.053491211E0,3.846251678E0,1.319071976E1,1.463989457E1
3.046175617E1,-4.656816101E0,4.119134216E0,1.365430573E1,1.500310860E1
3.047178217E1,-5.170996857E0,3.607947235E0,1.403526352E1,1.538652377E1
3.048180817E1,-5.469476166E0,2.580932922E0,1.435739365E1,1.557918921E1
3.049183317E1,-5.866750031E0,8.672964478E-1,1.498893036E1,1.611952209E1
3.050185917E1,-5.467979279E0,-1.447489929E-1,1.528995438E1,1.623891790E1
3.051188517E1,-4.911586304E0,-9.946815491E-1,1.431143921E1,1.516345487E1
3.052191117E1,-4.559668121E0,-7.412585449E-1,1.362346985E1,1.438537342E1
3.053193617E1,-4.081861725E0,4.830455017E-1,1.261890884E1,1.327146520E1
3.054196217E1,-3.656147003E0,1.275347900E0,1.191192902E1,1.252549305E1
3.055198817E1,-3.505111084E0,1.597178650E0,1.138068375E1,1.201485522E1
3.056201317E1,-3.112327881E0,1.645827484E0,1.065619034E1,1.122273253E1
3.057203917E1,-2.771786041E0,1.520837402E0,9.944121094E0,1.043461971E1
3.058206517E1,-2.163301392E0,1.657203827E0,9.000333710E0,9.403839871E0
3.059209017E1,-1.491947479E0,1.875749359E0,8.198600922E0,8.541744553E0
3.060211617E1,-1.297352142E0,2.173330536E0,7.685617676E0,8.091675182E0
3.061214217E1,-1.598974915E0,2.656226349E0,7.293433228E0,7.925050627E0
3.062216817E1,-1.288520508E0,3.405867462E0,6.885082397E0,7.788746875E0
3.063219317E1,-9.975256348E-1,3.880081329E0,6.592440948E0,7.714296220E0
3.064221917E1,-1.247954865E0,4.294569397E0,6.185587006E0,7.632968247E0
3.065224517E1,-1.345102844E0,4.795727234E0,5.715265045E0,7.581065618E0
3.066227017E1,-1.022673340E0,5.023553467E0,5.056484985E0,7.200693758E0
3.067229617E1,-1.073417816E0,4.918172607E0,4.659510498E0,6.859423131E0
3.068232217E1,-1.312171326E0,4.512815552E0,4.358785858E0,6.409860525E0
3.069234717E1,-1.808838501E0,4.345762939E0,3.877536621E0,6.098593485E0
3.070237317E1,-2.571352844E0,4.543202362E0,3.246898041E0,6.147754878E0
3.071239917E1,-2.862946472E0,4.795128479E0,3.095413055E0,6.385240921E0
3.072242517E1,-2.465672607E0,5.012925568E0,3.364703064E0,6.521517528E0
3.073245017E1,-1.960323486E0,5.135071564E0,3.669319611E0,6.608761952E0
3.074247617E1,-1.596130829E0,5.225483551E0,4.050277405E0,6.801327740E0
3.075250217E1,-1.356329498E0,5.233417053E0,4.161945190E0,6.822761283E0
3.076252717E1,-1.443148956E0,5.088817749E0,4.276007996E0,6.801690185E0
3.077255317E1,-1.614243164E0,5.207371216E0,4.460873566E0,7.044280584E0
3.078257917E1,-1.627266083E0,5.086722107E0,4.716092834E0,7.124904794E0
3.079260517E1,-1.927691345E0,4.651726685E0,4.928501129E0,7.045897988E0
3.080263017E1,-1.671873322E0,4.440066833E0,4.586462402E0,6.598862876E0
3.081265617E1,-1.380279694E0,4.318519592E0,4.493805084E0,6.383499639E0
3.082268217E1,-1.136287079E0,4.126169586E0,4.807852020E0,6.436758876E0
3.083270717E1,-7.322772217E-1,3.908073120E0,5.304219818E0,6.629028083E0
3.084273317E1,-2.847079468E-1,3.917503510E0,5.901777191E0,7.089348798E0
3.085275917E1,-7.604187012E-2,3.730991364E0,6.404132538E0,7.412084220E0
3.086278417E1,3.878434753E-1,3.433859253E0,6.733747101E0,7.568696185E0
3.087281017E1,6.732998657E-1,3.434907074E0,6.844965820E0,7.688008611E0
3.088283604E1,6.189628601E-1,3.543132019E0,7.092251587E0,7.952165246E0
3.089286204E1,5.550457764E-1,3.786076813E0,7.434889069E0,8.361819713E0
3.090288704E1,2.412982178E-1,4.105063477E0,7.749983826E0,8.773369950E0
3.091291304E1,-2.395019531E-1,4.191134491E0,8.186476135E0,9.200073968E0
3.092293904E1,-3.528163147E-1,4.062402191E0,8.478069763E0,9.407723307E0
3.093296404E1,-1.221459961E-1,4.130211182E0,8.688232727E0,9.620756310E0
3.094299004E1,-1.692979431E-1,4.083358612E0,9.198671265E0,1.006568589E1
3.095301604E1,-1.615141296E-1,4.078418884E0,9.204060059E0,1.006848097E1
3.096304104E1,-4.665797424E-1,3.913012848E0,9.322763214E0,1.012142678E1
3.097306704E1,-9.418414307E-1,3.604803772E0,9.227411499E0,9.951220955E0
3.098309304E1,-8.888516235E-1,2.980751495E0,1.025367737E1,1.071507519E1
3.099311904E1,2.115251312E0,2.971171417E0,1.384590729E1,1.431821554E1
3.100314404E1,2.728675690E0,5.369783478E0,1.491243942E1,1.608294423E1
3.101317004E1,-1.055604858E0,3.875440979E0,9.230704651E0,1.006673993E1
3.102319604E1,-2.687361603E0,2.534230042E0,8.909472656E0,9.644839931E0
3.103322104E1,-2.941083984E0,3.385210419E0,1.010773087E1,1.105784101E1
3.104324704E1,-3.472029877E0,5.154830475E0,9.127120056E0,1.104226377E1
3.105327304E1,-5.137466583E0,5.558840332E0,8.586743774E0,1.144667801E1
3.106329804E1,-4.293970642E0,5.646258545E0,7.006180573E0,9.970204895E0
3.107332404E1,-2.668800201E0,4.156556396E0,6.507118378E0,8.169580477E0
3.108335004E1,-3.200344849E0,2.906505890E0,7.630981293E0,8.770510768E0
3.109337604E1,-1.990859985E0,2.303410034E0,8.747359772E0,9.262047519E0
3.110340104E1,-3.466790771E-1,3.464695129E0,1.127380600E1,1.179927966E1
3.111342704E1,-1.235680389E0,4.058210907E0,9.431287537E0,1.034142961E1
3.112345304E1,-7.092251587E-1,4.222269745E0,8.415050812E0,9.441591089E0
3.113347804E1,-8.057743835E-1,3.769012299E0,7.744295654E0,8.650366538E0
3.114350404E1,-9.940827942E-1,3.066672821E0,8.444389801E0,9.038827463E0
3.115353004E1,1.352287903E0,2.909948730E0,8.554560699E0,9.136574465E0
3.116355504E1,4.718637543E0,4.216731262E0,8.395291901E0,1.051319594E1
3.117358104E1,5.658083954E0,6.029012604E0,8.306077423E0,1.171980500E1
3.118360704E1,5.169799347E0,7.641609192E0,1.448492844E1,1.717364749E1
3.119363304E1,5.674549713E0,7.850424957E0,1.275228149E1,1.601406787E1
3.120365804E1,3.401227112E0,5.764063568E0,1.275946655E1,1.440821854E1
3.121368404E1,2.845582581E-1,2.738106079E0,1.257624756E1,1.287401262E1
3.122371004E1,-3.022215271E-1,8.238867188E-1,1.090212891E1,1.093739191E1
3.123373504E1,9.431886292E-1,2.504292297E-1,1.029858398E1,1.034471612E1
3.124376104E1,2.237397308E0,6.325845337E-1,8.739725647E0,9.043722369E0
3.125378704E1,2.920576630E0,1.140328674E0,7.179071045E0,7.833848250E0
3.126381204E1,3.827390900E0,1.813179474E0,6.495592346E0,7.754305954E0
3.127383804E1,4.212839355E0,2.595602417E0,6.579567719E0,8.232610686E0
3.128386404E1,4.067641296E0,2.982098694E0,7.208110657E0,8.797469953E0
3.129389004E1,3.646117859E0,2.916984100E0,8.109087067E0,9.357364198E0
3.130391504E1,3.174897766E0,2.686164093E0,8.793014832E0,9.726898950E0
3.131394104E1,2.830014954E0,2.423310699E0,8.918304291E0,9.665276551E0
3.132396704E1,2.577639771E0,2.229014740E0,8.872349854E0,9.504279321E0
3.133399204E1,2.235151978E0,2.304906921E0,9.036109314E0,9.589565778E0
3.134401804E1,2.036215668E0,2.667003937E0,9.416318665E0,9.996306390E0
3.135404404E1,1.928739166E0,3.238814850E0,9.739945679E0,1.044396947E1
3.136407004E1,1.743125153E0,3.772155762E0,9.724527740E0,1.057516355E1
3.137409504E1,1.567989349E0,4.075874176E0,9.529483337E0,1.048248032E1
3.138412104E1,1.389560394E0,4.172872467E0,9.161698151E0,1.016269923E1
3.139414704E1,1.226699066E0,4.103416901E0,8.789122925E0,9.777090705E0
3.140417204E1,9.913883972E-1,4.099225616E0,8.572822723E0,9.554045795E0
3.141419804E1,7.885601807E-1,4.152814178E0,8.593779144E0,9.577094170E0
3.142422404E1,5.786965942E-1,4.178261261E0,8.854686584E0,9.808069709E0
3.143424904E1,3.043171692E-1,4.175117798E0,8.979976044E0,9.907784178E0
3.144427504E1,1.053808594E-1,4.113446045E0,8.713081055E0,9.635835457E0
3.145430104E1,4.580474854E-2,3.926185455E0,8.116571503E0,9.016416320E0
3.146432704E1,5.777984619E-2,3.803889771E0,7.400909729E0,8.321441024E0
3.147435204E1,5.179229736E-2,3.899690552E0,6.867269440E0,7.897446321E0
3.148437804E1,8.696914673E-2,4.233646088E0,6.685547333E0,7.913776972E0
3.149440404E1,-1.302291870E-2,4.695735168E0,6.813680878E0,8.275043533E0
3.150442904E1,1.664538574E-1,4.826263733E0,7.435188446E0,8.865808239E0
3.151445504E1,2.468367004E-1,4.592300262E0,8.016729126E0,9.242191079E0
3.152448104E1,3.629951477E-1,4.466412048E0,8.398435364E0,9.519155352E0
3.153450604E1,2.342628479E-1,4.247567139E0,8.359216919E0,9.379403669E0
3.154453204E1,-8.532257080E-3,3.901486816E0,8.204588470E0,9.084984543E0
3.155455804E1,-3.393443298E-1,3.646566925E0,8.673563232E0,9.415057305E0
3.156458404E1,-8.113128662E-1,3.528163147E0,9.633516998E0,1.029129795E1
3.157460904E1,-6.562353516E-1,3.637286224E0,9.748627625E0,1.042574872E1
3.158463504E1,-2.799179077E-1,3.887865143E0,9.465117188E0,1.023632223E1
3.159466104E1,-1.037342834E-1,4.178710327E0,9.058113556E0,9.976061447E0
3.160468604E1,-1.119671631E-1,4.407135315E0,8.608448639E0,9.671647548E0
3.161471204E1,-2.510279846E-1,4.479434967E0,8.120762787E0,9.277668937E0
